label,original_text,attacked_text
1,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","('This lce s exactly wh i was looking for. The atmosphere is very rlaxe with a nice o d p ee. The menu i small and basic, od comes quickly and when it de it s deicious \\n\\nIt i rter piey, coming out to about 1 dollars a person. They do take reservations n debit/credit cards.\\n\\nGood food, good service and bring your own wine! I will definitley etrn!', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
0,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","(""Th place is o but not really what I expected from N. Scottsdale. The prices r appropriate f desgne shoes in N. Scottsdale, u I idn' find the electio to e all that appeing. \\n\\nThere i a large # of hoes but thr isn't a lot o size otons (this pae is great i u wear a ie 7.) I was getting elly agitated and lokig at shoes with a gigantic fake fler o t top (heels, boots, sandls u name it and it had a fk flower n it.) \\n\\nNot really iressed hr. There were a oupl of drable shoes that I would have snatched up at $65 (reg. over $100) but they didt have t i m se (8 1/2.) \\n\\nPrably wont be going back. h discount isn't worth looking a so ay ugly shoes only to be disappointed that the cu ones aren't in m size. I'll stick with ul price- there isn't uh o a difference anyways."", {'total_alterations': 80, 'delete': 80, 'replace': 0, 'insert': 0})"
0,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","(""I used to frequent hs lae 7 years ao moved aay and went back again last night. The service s stl efficen and good, however the ise level n the dining re is vr high. If you are looking f a qut n relaxing meal, this is not h place. \\n\\nLet's start with t oo stuff. The complimentary bea comes out crusty and hot and the flavored spreads we deliios! The buraa th heirloom tomatoes n arugula with a balsmi desing was slightly overdressed, b amazing! The little hint f fresh mn in e dressing ake i over the t! T cm chowder was very good. e also had e lten lava ak and crime br\\u00fbl\\u00e9e, whc were both good, t not exceptionl.n\\nNow to the g disappontmnt. We both h e rib eye steak, medium rare. The seasoning was go, but t outid was' crusted or chare eoug. The cut of meat a ad t eat with bite after bite of gristle n too much fat. Overal just a a c o meat! We used to have a manager's special, a dobe bne-n rib eye f t (that they no longer have availabe...no o b confused with the one on the meu that came out sizzling hot and cruy, and was t i f! ey ne to bring it back! hei sgnatre otatoe were goo but cm out with e cheese aeady hardened and cold a the top. astd ik it was made a in adnce and dried out. When I cut to the cheese, e top separated like you'd expect with leftors. T asparagus was very skny and so tug I couldn't even u trugh them with y tak knife. To their cedi, our server was hpp o replc it with green beans (wch were very good)\\n\\nOveall, w a a plesat experience, but the main attraction fell sor. ere's the beef?!!"", {'total_alterations': 198, 'delete': 198, 'replace': 0, 'insert': 0})"
0,"I hate to have to write a bad review but I hope that maybe the owner will read and take suggestions before this restaurant closes like the others have in this location.         \nWe went in at 630 on a Saturday and the place was pretty empty. The menu and the signage outside both mentioned \""""happy hour\"""". I guess we weren't in the right area because we asked if we could get the happy hour price for an appetizer and were told that was in the bar only, like two tables away. So whatever, no big deal that brought our pepperoni cheese sticks to $8 instead of $5.50. If they would have been better I wouldn't have cared. The pesto and marinara sauces were good but the cheese itself was small so when it was breaded and fried it was quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wanted to give it a try. It was also too thinly sliced and therefore dried out as well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for ranch for her fries and my son asked for some as well. No big deal. They brought out the customary small plastic cups w ranch. I must say I was unpleasantly surprised to find that we were charged $.79 for each small cup of ranch. I know the two criticisms total $4 but it's more the point of trying to make a great impression on first time customers. Old Spaghetti Factory couldn't make it and that was better so this place needs to turn up the WOW if it wants to make it.","('I hate t have to write a d reie but I hp that aye the owner will read and take suggestions eore this restaurant closes like the ther have in ti location. \\nWe went in at 630 on a Satudy a h place was pret empty. The me d t signage outside both mentioned \\""""happy hour\\. I guess e weent in t right ar because e asked f e could g the happy ur rie for an appetizer a were told that was in the bar nl, like two tables away. S whatve, no big deal at brought our pepperoni cheese stic to $ insta of 550. I they would have been better I wouldn\'t ae cae. e pesto and marinara auce er good but h cese itself s sml so wh t was breaded and fried it was qui dried out. I should have thought better n not ha ordered e eggpnt Prmsan b I wanted to gv it a try. t was ls too hiny sliced d therefore dried out as well. My daughter got the hicke panini w res and lke it, m son went w t rekfast burger and lkd the e ha w sil unny My daughter asked for ranch for her ris and my son asked for some as well. o big deal. They rough o the ustmary all lstic up w ranch. I st say I was unpleasantly surprised to fn tt we were chare $.79 for each small cup f ranch. I kw t two crtcisms total $4 but it\'s more the pin of trying t ak a gre imprsion on first time customers. Old Spaghetti Factory couldn\'t ke it and ha was better s this pce needs to turn up the W if it wants t make it.', {'total_alterations': 180, 'delete': 180, 'replace': 0, 'insert': 0})"
1,"I give them 5 stars for their burgers but have to give em 3 for their fries.. It's nice but not AMAZING in my opinion. I'm definitely coming  here again and would highly recommend it. The patties are half an inch thick and it's nice that you can specify how you want the patty cooked. \n\nCash Only! So be prepared or use the arm inside. \n\nThere's parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \n\nFriendly service and while the line may seem long at first it moved really fast. The inside interior is cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wood - I forget the name heheh ..\nAnyways come here and get a double patty, if you're not super hungry and don't have a giant appetite get a double \""""little one\"""" otherwise get the BIG ONE.. And I got a double little one w cheddar cheesex2 but my next visit will be one cheddar slice and one Swiss - nice balance I think.","('I give them 5 tas for thi ugers u av o give em 3 for their ris.. It ne u t AMAZING in my oinio. \' definitely coming he again and oul hghl recommend . The patties a al an ic thick and it\'s nice that you can specf how o at t patty cooed \\n\\nCash Only! So be prepared or use t arm nide. \\n\\nhre\'s parin available but DONT wonder off t premises and keep ou car in her lot it will get owed \\n\\nFriendly srice n while h line may se og at first i moved ealy st. T inde intror i cute and simple, a lttl rustic eve I ik e oudor seating ea where o e sitting in giant piece of rounded wood - I forget e name ehe ..\\nAnyways om er and e a double pay, if ou\'r o super ungy and ont have a giant appetite get a double \\""""little ne\\"" oherwie get the BIG ONE.. And I got a uble little one w cedda cheesex2 u my et visit will be o chedr sce and one Swiss - nice alanc I think.', {'total_alterations': 143, 'delete': 143, 'replace': 0, 'insert': 0})"
1,This is a great inexpensive place for salads and wraps.  I love their hummus!  The service is quick and friendly.,"('Ti is a great inexpensive place for salads a wra. I love hei hummus! e service i quick and friendly.', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,"In 15 years of going to Las Vegas, this is about the worst meal I've ever had.\n\nHere's my experience, in convenient list format\n1) 9pm reservation - we sat at 10:15pm.  Seriously.  They blamed OpenTable, whatever.  At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUS.\n\n2) Prices - $44 for a piece of fish or chicken? Really? I've been to top restaurants in LV, NYC, SF, etc, and while I've seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc.  This was just ripoff central.\n\n3) Food quality - my seabass was bland, as in had less flavor than microwaveable fish sticks.  One person in our party sent their food back!  Chicken was dried out, sides were meh.  The \""""bright spot\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\n\n4) Ambiance - eh, it was \""""fine\"""".  Nothing special, no great decor, nothing revolutionary.  \n\n5) Service was decent, they kept glasses full, etc.  Again, not amazing (no synchronized food delivery for example), just average.  Nothing to justify the cost of the meal.\n\nThe entire group walked out very disappointed.  Wouldn't go back, wouldn't recommend, wouldn't do anything ever again.  Maybe they call it Fix because it still needs to be fixed?","('I 1 years of gog to s Vegas, ti s aou the worst meal I\'ve ever had.\\n\\nHere\'s my experience, in convenient li fort\\n1) 9pm reservation - we s a 10:15pm. Seriously. he blamed OpenTable, whateve A t end of the day, if ey knew the wr prolms, how oe nobody contacted us? RIDICULOUS.\\n\\n2) Prices - $44 for a piece o fish or ciken? Really? I\'ve been t top restaunts n V N, , et and ile I\'ve seen pensive food, it comes along with... azing service, uber-fresh ingredint, creative mus, etc. Th was just ripoff central.\\n\\n3) Fo uaity - y seabass was bland, s n had es flavor th micowaveble fish tiks. One person in our aty se ter oo ck! Chicken a rie out, sides were meh. T \\""""bright spot\\"""" was the appetizers, which I caot recall even a few days later, so robbly n too bright\\\\n4) Abianc - h it w \\""""fine\\"""". Nohin special, o ret decor, nothing revolutionary. \\\\5) erice was decent, they kept glasses fll etc. Again, not amazing (no synchronized fd delivery for example), just average. Notin o justify h ct o e meal.\\n\\nThe enir gro alke out very disappointed. Wouldn\'t go bk, wouldn reommnd, ouldnt d aythng ever again. Maybe they call i x because it stl needs t be ixe?', {'total_alterations': 155, 'delete': 155, 'replace': 0, 'insert': 0})"
1,All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,"('All I have to say s Chicken Sue chos and Ste and g breakfast burio!!!!!! PAPOW!!!', {'total_alterations': 11, 'delete': 11, 'replace': 0, 'insert': 0})"
0,"My first review!\n\nI specifically asked the guy before they started if they would be able to mount 2 tires without scratching my nearly pristine wheels and they said, \""""Yes, the machine doesn't touch the rim.\"""" Obviously they were lying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the scratches there, even though it was obvious the scratches were fresh.\n \nCall me a sucker, but I paid the $60 bill in full (cash), which I don't consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. I should have refused to pay anything given that they did a hell of a lot more than $60 in damage.\n \nI went to Duke's because it's 2 blocks from my house and I like to support local, small businesses, but I will absolutely, positively never go back there or recommend anyone go there. If you don't mind getting your wheels scratched when getting new tires, by all means, go to Duke's.","('M first reiew!n\\nI specifically asked e guy before they started if they would be able t unt 2 tires whout scratchg my narl pristine whes and they said, ""Yes, the machine doesn\'t touch the rim."" Obvisly he er lying o took zo ca when mounting the tires bcaus there were multiple deep scratches around the edge of the i once the irs ee installed. Weneer I pintd it t o them, they denied at he put h scratches there, even though t was obvious the scratches were fresh.\\n \\nCall e a sucker, but I paid the $60 bill n full (csh, which I don\'t consider cheap, considering that all th d was mount 2 tires and dispose of 2 irs. I should have refused to y anything given that they d a he of a o more an $60 n damage.\\n I went to Duke\'s beuse it 2 blcs from y hus and I like t supot local, small businesses, b I wl absolutely, positively never o ck the or recommend anoe go there. If y dnt id getting your wheels scratched when ettin new tires, by all means, go to Duke\'s.', {'total_alterations': 107, 'delete': 107, 'replace': 0, 'insert': 0})"
0,"We went here for a girls night out dinner. We ordered 4 different dishes and all of us commented that all of our dishes were very salty (sea bass, duck, swordfish). \n\nThe service was mediocre- the waitress lacked emotions and her voice was so quiet we could barely hear her the whole time. \n\nAs for the sides, the waitress asked \""""what would you like for your side?\"""" to all of us, and we thought they were included in the meal. Later when we got the bill, we found out that the sides were about $10 each. No complaints, they probably will say \""""it's your fault for not looking at the prices on the menu\"""" but we felt that she should've asked instead of sounding like she's offering sides.\n\nThe restaurant does have a romantic vibe though- the interior was nice.\n\nHowever for a $250 bill without any drinks and 4 very salty dishes, I wouldn't come back.","('We went er f a irs night out dinner. We order 4 difeent dishes and all f us commented that l of our shes er ey sal (sea bass, duck, swrdfis). \\nnTh service a mediocre- the waitress lace emotions a e voice w so quiet e could barely hear her the whole time. n\\ns r t ies, the waitress asked \\""wht would you like f ou side?\\"""" to a of us, and we touht te ee included in the el. Lae when we got t il, w fod out that the sides were aot 0 eh. No complaints, they probably will a \\""""it\'s your fault for not oking at the prce on the mnu"""" b we felt that she hould\'v asked instead of sondig like sh\' oferig ides.\\n\\nTh retarant do have a romantic vibe though- the interior was nice.\\n\\nHowever for a $5 bill without any drinks and 4 very alt dishes, I wouldt ce back.', {'total_alterations': 107, 'delete': 107, 'replace': 0, 'insert': 0})"
1,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""""Fuel Cafe\"""" on-site that makes horrible oatmeal, but decent paninis and excellent fries.","('Atlantic\'s FBO is great if you have some ti t il before your flight. hre a a few lae conference/computer rooms as wl a pivte areas and a \\""""Fuel Cf\\"""" on-site that makes horrible otmal, but decent paninis and excellent fries.', {'total_alterations': 20, 'delete': 20, 'replace': 0, 'insert': 0})"
1,"i've always wanted to splurge & stay here.  old school, themed, strip casino. classy. very nice casino.  high-end mall w/a cheesecake factory chain restaurant. compliments the hella-classy  neighboring bellagio w/a linking walkway.  worth a look if you haven't visited. i enjoy their table games.","(""iv alwy wane o spurg & stay here. o school, thee, sip casino. classy. very nice casino. hi-end al w cheesake fcory can restaurant. compliments the hella-classy neihborng bellagio w/a linking wlkway worth a look i you haven't visie. i eoy their table aes."", {'total_alterations': 38, 'delete': 38, 'replace': 0, 'insert': 0})"
0,I have adequate expectation of what sort of food I can get at a $4 buffet. I just don't want to share it with pests. \n\nI have noticed a happy COCKROACH running around the corner of the buffet floor this morning. When I was talking  to the buffet manager to bring his attention to the problem he demonstrated complete lack of interest and concern. He is probably used to and comfortable with the fact that guests share their meals with cockroaches.,"(""I ve adequate expectation o what sort of food I can get a a 4 buffet. I ut do' want to sae it with pests. \\n\\nI have noticed a happy COCKROACH running around t corner of the bfet floor ts morning. When I s takig to the buft anger t bring i atenion to the rblem he demonstrated complete lk o interest and oncen. He is pobbly used to n comfortable wh the fact at guests share ter meals with cockroaches."", {'total_alterations': 47, 'delete': 47, 'replace': 0, 'insert': 0})"
1,"Occasionally I will come across a hiker or a group of hikers with loud earphones, that cannot hear me coming, so I have put a bell on my mountain bike, and the hikers seem to like the fact that they can now hear me coming.  I would suggest this to other mountain bikers as well to avoid any frustrations.  Hikers have THE RIGHT OF WAY and that is that, so let us be courteous and careful when we are zipping past families with small children and pets.  I hike that area as well with my wife and children and I sometimes get irritated at the mountain bikers that just fly by without even slowing down.  \n\nSeveral trails in the area provide a variety of intensity for the people who want a challenge.  The trails can be a little technical if you are not familiar with \""""baby head\"""" rocks sticking up, but it also prepares you for some of the other trails Arizona has to offer, like South Mountain, and Trail 100.  All of the trails are \""""ride able\"""", however, you may encounter some technical areas or long steep climbs that will definitely challenge even advanced riders.  \n\nI would recommend this park to anyone with small children who love to get outside and explore.  There is plenty of picnic tables, which I rarely see occupied that are close to restrooms.  There is easy access to the entire park and plenty of parking, for any sized vehicle.  You can reserve different pavilions for parties and they even have a huge fireplace at the top of one of the saddles that you can utilize in the winter.\n\nMake sure to bring plenty of water and sunscreen, this is still open desert and there are those hazards even being so close to shopping centers and neighborhoods.  You may encounter a rattlesnake or a coyote as hikers and bikers frequently see them!\n\nI hope that you get a chance to come check out this little oasis of trails in Northwest Phoenix when you get a chance, I think you will be quite surprised at the beautiful views and the amount of trails choices that you have.\n\nI love this park and will do my best as a frequent user to keep it clean, so others can enjoy it as much as I have!\n\nCome check it out!","('Occaionaly I il come across a hiker r a rop f iker with loud earphones, that nnot hear me coming, o I have put a be on m muntan bike, and the hikers se o like the fact that they c w hear e coming. I would suggest this o other mountain bikers as well t avoid any frustrations. Hikers have THE RIG OF WAY and that is that, so let us be coueous a careful when we are pping past families wi small children a pets. I hk that area as well with m wife and children and I sometimes get irritated at the mutain ikrs that just fly by without even lwing down. \\n\\nSeveral trails i e ea provi a variety o intensity for the people who want a challenge. The trails n b a little technic if you e n famiar with \\""""baby had\\"" rocks sticki p but i also repaes you for some f the ohe rils Arizona has to offer, ik South Montin, and Trail 100. All of h trails are \\""""ride able\\"""", howev, y m encunte some technical areas o long steep climbs at il definitely challenge even advanced riders. \\n\\nI would ecommnd this park o anyone with small children who love o e outside and exore. The i plenty of pcnc tale, wih I rely s ccpied that are close to restrooms. Tee s sy access to the entire park n plenty o parking, for any sized vehcle You a eserv iffrent pviions r parties and they even have a huge fireplace at e top of e o the sadle ht y can utize in the winter.\\n\\nMake sure to brn plenty of ate and sunscee, is i still open dese and ere are ose hazards ee big s close to shopping cters and neighborhoods. You may encounter a atlesnake o a coyote as hikers and bikers frequently see thm\\n\\nI ho ha y g a hanc to come cck out this ltle osi of trails in Nrtwest Phoenix he you get a chance, I think you will be quite surprised at the beautiful views and the amount of trails coice that you have.\\n\\nI love is pk d will do m best as a frequent user o keep it clean, so oher can ejy it s much as I have!\\n\\nCome check it o!', {'total_alterations': 221, 'delete': 221, 'replace': 0, 'insert': 0})"
