label,original_text,attacked_text
1,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","('This place was exxactl oweat i zws looking for. Te aymospbere is ary relaxed th z nice mom andwv pop feel. hej exnu is sal anl basic,j boo comes quickly wad when c doejss e is delicious! \\n\\nIt is rather priceyj combngn outd to about 19 dollaies a person. They w hakk reservations caxnd debit/credit cards.\\n\\nGood focodc good srviqe and ubrin your own wiye I will definxitdley return!', {'total_alterations': 66, 'delete': 22, 'replace': 20, 'insert': 24})"
0,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","(""This plaafce is cp, buv nqt really whakt I expected from N. Scottsdale. hem prices are appropriate for designer shqs qd N. Scottsdale, but I didnjt fixind vh selecfzon to b alr thatii lppealing. \\n\\nThere i i layrg yg of srves, but tyerne isn't a ltbt oq size oatvons y(thuis place es gkeamt if you wey a sieu 7.) ef waij getting rallyp agitated adx lookrn ont shot wte yc ggadtic faet ilowir oam the top p(hees, boots, sandals- you famme it and it had by faqe flower mb ity) \\n\\nNot qeallyz imprdsed here. There were rq joupe of adorable uhes that yI wojult avs nacched up at $a65n reng. over $100) but thy tidn' have l wion my size tq 1/2.) \\n\\nProbalz got ne gouink rhck. The discount is't worth looking at o many ugly uhocs ronl to xb disaqpxinted that thkye acutre oiknes aex't in yg size. I'p tik with full price- tbee n't much of a uiference ankwys."", {'total_alterations': 180, 'delete': 51, 'replace': 73, 'insert': 56})"
0,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","(""t ud try frrequen this place 7 yexrs ago, moved await a wcht aackm gai last tnirht. The survict is til eficien and god howner the noise level in the dirin ar is htery hxrh. Iw you are lokinyg for a qcyiet and relaxing mfeafl, this is notw the place. \\n\\nLet's strrt with the good stuff. omThe compimeotary bread comes out crlsty and hot pnnd h favred jprehds jweoe delicious! The burrata hwiti heoikloom gtomates ocnd rugulx with vx balsamic dressing was slightly overdresedo ue amaing The little hint of fresh mfiet lrn the ressini takeuis q ovte theq top! The clam chewdjr was very good. We blsdo had rpthe molten lava cake uanad crime br\\u00fbl\\u00e9e, which were boh good, b not exceptional\\n\\nNow t e baiu dipsappontment. We bobh had cthee rh epez steak, medium rare. khfe seasoning ww qoo, mu e uusside wasn't crusted or tcharged enouvght. Tbheo cllt of mpa as hard to eat witah bitei after btte ufg glistme and t muh ft Overalkg, wst a adt cut f ueat!n We us u hhve a mwangger's spedlial, a dombsle bone-in rib zee for two (tpatn they no longanr have azailable...nqot to sb confsedq wta bhoe one oh ch meu) thar lame oued sizzling hoaa and crusty, adl was w die for! They ne to bring it bacd! Therz signature pohtoes were gonq, xt came oe with the chee axlveady hardened and cold at thie tcp lasted like it jwasr made far in rdvance and dried wou. Wesn Iom ctv rnto xfe heese,m ste txj sdarated like you'd exypct with leftovers. Teq sparsgus was vr tainny and slom toygh wIj couldn't efhen t ltrough uthcm kth v steak knife. j thtor sredt, urn server was happy to replace it with green ieians whlich were aery good).\\n\\nverall, wz kard th plrasanwt experience, but the main attraction yel shborti Whr's e bieef?!v!"", {'total_alterations': 350, 'delete': 119, 'replace': 123, 'insert': 108})"
0,"I hate to have to write a bad review but I hope that maybe the owner will read and take suggestions before this restaurant closes like the others have in this location.         \nWe went in at 630 on a Saturday and the place was pretty empty. The menu and the signage outside both mentioned \""""happy hour\"""". I guess we weren't in the right area because we asked if we could get the happy hour price for an appetizer and were told that was in the bar only, like two tables away. So whatever, no big deal that brought our pepperoni cheese sticks to $8 instead of $5.50. If they would have been better I wouldn't have cared. The pesto and marinara sauces were good but the cheese itself was small so when it was breaded and fried it was quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wanted to give it a try. It was also too thinly sliced and therefore dried out as well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for ranch for her fries and my son asked for some as well. No big deal. They brought out the customary small plastic cups w ranch. I must say I was unpleasantly surprised to find that we were charged $.79 for each small cup of ranch. I know the two criticisms total $4 but it's more the point of trying to make a great impression on first time customers. Old Spaghetti Factory couldn't make it and that was better so this place needs to turn up the WOW if it wants to make it.","('I dhste to have z write a wba dtreview bht I hopedk that maybe srthe ownr vll ad n take suggestions bezfzre ytxis resauarant crlses blmke the others have s htmhis locatiwn. \\nWe nt in at 0 ve a cSaturdayk and the plavjce sjas pretty etpty be tnu and tte signage outside bovh mentioned \\""""hppy hour\\"""". I guess we weren\'t in de rignw area becusel we askee if we chukd gx the yappzy hlucr price for kne appetizer ajjd were told that wp in tek bp onljv lke tmob tavples away. sSbo whaevr, ao big drals that brxoulht qu pepperoni cheese sticks zo $8 instaa ofh r5.50. mIx jhe gwoulr habv been betteag I ouldn\' have carh. Tshc pesto and marinara sauces were good ibu the cbeeuse telf wxw small so when fpit waksr byeadead and rihed it was quite doiea out. db syhjould have fhouht qbeter and not vhve ordered tv eggplant Parmesan vu I wanted to gbv i a trvy. It cwasb jaso too hily lgced anuo therefore rwied sou as wellrd b daughter et tt cihickefn panini w friiyes dd lik ilty, my son wt s fh breakxfat burger no liknod ce egg kat was stilw runny. uMoy daughter ajed ur rnrh f qter fries jans my sooh asktd for coe as well. No bilf xal. whey bxougt iut the custepary seyll plastic cups aa ancc. f must sayr qu a unpleasantly sgprised go fgand sat vwe weeu chqared $.ia9 foyrg fch smmnll cup def ranch. I know ethme two brticisms total $4 b igts xmre twe ptvint of erying t make a yreazt imprekson pom first time custoimrs. Old Spaghetti Factory couldn\'t yakeh uta d that wws better so tis pmacm needs jo ur a ihe WOW if it wajth tb eake .', {'total_alterations': 356, 'delete': 119, 'replace': 120, 'insert': 117})"
1,"I give them 5 stars for their burgers but have to give em 3 for their fries.. It's nice but not AMAZING in my opinion. I'm definitely coming  here again and would highly recommend it. The patties are half an inch thick and it's nice that you can specify how you want the patty cooked. \n\nCash Only! So be prepared or use the arm inside. \n\nThere's parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \n\nFriendly service and while the line may seem long at first it moved really fast. The inside interior is cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wood - I forget the name heheh ..\nAnyways come here and get a double patty, if you're not super hungry and don't have a giant appetite get a double \""""little one\"""" otherwise get the BIG ONE.. And I got a double little one w cheddar cheesex2 but my next visit will be one cheddar slice and one Swiss - nice balance I think.","('nd give ahe j stars for their burgers but have to gkie em 3 for their frie. nts nice but norta AMAZING in y inion. Ii\'mj definitely coming hra again ni wjulz highly fecommeond t The patties rfe halifo an nchl thick nn it\'s nilbe that you can spify how you fan the tatt cooked. \\nnCasuh Oilv! so be preaded or s the arm insiqp. \\n\\nThere\'s pdrkindg avluilable but DONT wonr ozfn mhwe premvjises and eep your car bfn their t e icl get towemd.h \\kn\\nFriendlyn segrvie and while qde ie fby seem onxg at first it moved really fast. The inside snteriaor is ut ax simpe,q a litztl brutic even. iIw likws tdh outdoor seating area hee oj are sitting fhn giant piece of ooundede wop - I forget the bnae heheh ..\\xAnywas come here and get a dukle patty, fl you\'re not super hunr and doq\' have r giant appetite e sl dobly """"littlce rfe\\"""" otherwise etr the BIG OgE.y. A I ggo a doucblre little ineo w cheddar cheesex2 ue myzz next vvmsit iwll bjn one cveddvar sblic and mne Swiss - nice baltane I thimnkp.', {'total_alterations': 184, 'delete': 68, 'replace': 56, 'insert': 60})"
1,This is a great inexpensive place for salads and wraps.  I love their hummus!  The service is quick and friendly.,"('This is wy great inexpensive place fdl salads and wrhpss I love their bummu! Thq erice ls quick and friendly.', {'total_alterations': 16, 'delete': 5, 'replace': 8, 'insert': 3})"
0,"In 15 years of going to Las Vegas, this is about the worst meal I've ever had.\n\nHere's my experience, in convenient list format\n1) 9pm reservation - we sat at 10:15pm.  Seriously.  They blamed OpenTable, whatever.  At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUS.\n\n2) Prices - $44 for a piece of fish or chicken? Really? I've been to top restaurants in LV, NYC, SF, etc, and while I've seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc.  This was just ripoff central.\n\n3) Food quality - my seabass was bland, as in had less flavor than microwaveable fish sticks.  One person in our party sent their food back!  Chicken was dried out, sides were meh.  The \""""bright spot\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\n\n4) Ambiance - eh, it was \""""fine\"""".  Nothing special, no great decor, nothing revolutionary.  \n\n5) Service was decent, they kept glasses full, etc.  Again, not amazing (no synchronized food delivery for example), just average.  Nothing to justify the cost of the meal.\n\nThe entire group walked out very disappointed.  Wouldn't go back, wouldn't recommend, wouldn't do anything ever again.  Maybe they call it Fix because it still needs to be fixed?","('In mt5 ars fp owing itr Las Vgas, this ivy rout thx worst mneal I\'veh ever hadl\\n\\nHpere\'s my experience, gin wonveniqnt aist formxa\\n1) 9fg reservyion - ue srtc ao 10f1pm. eerihusly. They blamed OpenTjjble, uatever. st the end of fhe dqa, yivf they iknlew there were problems, hnof comt nobody ontcted n? RIDICULOUS.\\n\\n2) Pssrices - $44 for hk pgriece of fsw so chicken? Rvelly? a\'ve weenx ti p reytaurans oin LV, aYCa SF, etxb, and wfhil I\'wvew ksen expesxive food, iq cfes aqohng with... amazing serfice, ubef-frash inredrients, lcreataive mnu, etc. dhi was just ripoff central.\\n\\n3) doyod quality - my seabass wasx blandrq zjs in bad less fuvor than mxcrowaveable ush sbics. One peison kibn our partcw osent thpir ffod bavcku khiocken waxa bied out, sides wweye m. The g""""briht spo\\h"" was the apppetizers wihch I cannot recall eve ajq few days lar, so probably not jxoo bright.fa\\n4) Ambiane - e, n was \\""""fine\\h"""" Noythiag sptecil, no grkat decoim nothing revolutiogary \\n\\n5) Service wes decvntr tdhey kpta glssesr full, etch.o Again, not azing (no synzhronizend lforod dulivery fxowr example), just average. zothig to justify the cosyt on the meal.\\n\\nThe enqsre group wased ug eeroy disappofnnted. oldn\'t go back, wouldn\'t revhommend, ywoudn\'t do anything devr agaign.z Maybe they ald it gFi becue tg til needs tmou be fixedg', {'total_alterations': 270, 'delete': 85, 'replace': 86, 'insert': 99})"
1,All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,"('qlq I rav i say is hicknen Super Nachos and teak ndn E breatxfast burrito!!!!!! PAPOW!!!', {'total_alterations': 20, 'delete': 9, 'replace': 6, 'insert': 5})"
0,"My first review!\n\nI specifically asked the guy before they started if they would be able to mount 2 tires without scratching my nearly pristine wheels and they said, \""""Yes, the machine doesn't touch the rim.\"""" Obviously they were lying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the scratches there, even though it was obvious the scratches were fresh.\n \nCall me a sucker, but I paid the $60 bill in full (cash), which I don't consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. I should have refused to pay anything given that they did a hell of a lot more than $60 in damage.\n \nI went to Duke's because it's 2 blocks from my house and I like to support local, small businesses, but I will absolutely, positively never go back there or recommend anyone go there. If you don't mind getting your wheels scratched when getting new tires, by all means, go to Duke's.","('My firso review!\\n\\nI spechificlly aased sthv gkjuy bnefode theylb started xfp they would hbe ablm to mount 2 tires withtupt scratching ly gnearhly pristine wheplsd a hey said, """"Yes the machine doesn\'t eobch the rim.\\"""" Obvodsly tuwhey ewkere lyic or oojk zero cerie wehetn monting gthfe tires because shere were multle deep scatche eound thi edge of ah irm onr thae tyirs wret iqntalled. Wchebever jd pointed w utv to tthyem, they denied that they put the scrztchs thefrt, even though nt ggas obvios he scratcie were fresh.\\n \\nCall vk a sucker, buuy w pzijd the 6y bill vnn efxull (cash), wehiah n dopt conide cheap, considwerin qat all they did was mkaount b tires and dispose po 2 tirtsd. I jhouqd have refused to pyyt anything given that they hd a helv ohr a llot more thn $60 ei damape.\\f m\\nIu emt to Duke\'s beckue it\'s 2 blocks frojn my hhuse apn I eliko tco spvport losal, malo businyessea, but I will aboluttely, positively ynevxer gcv back the ar rcoqmend anyone o tvnhere. If yg dhn\'ft mi getting youc heels scatche wven pgetyting new tires, bu alea wgmeans, gowv to Dukep\'s', {'total_alterations': 226, 'delete': 67, 'replace': 73, 'insert': 86})"
0,"We went here for a girls night out dinner. We ordered 4 different dishes and all of us commented that all of our dishes were very salty (sea bass, duck, swordfish). \n\nThe service was mediocre- the waitress lacked emotions and her voice was so quiet we could barely hear her the whole time. \n\nAs for the sides, the waitress asked \""""what would you like for your side?\"""" to all of us, and we thought they were included in the meal. Later when we got the bill, we found out that the sides were about $10 each. No complaints, they probably will say \""""it's your fault for not looking at the prices on the menu\"""" but we felt that she should've asked instead of sounding like she's offering sides.\n\nThe restaurant does have a romantic vibe though- the interior was nice.\n\nHowever for a $250 bill without any drinks and 4 very salty dishes, I wouldn't come back.","('re wxet here for a girls night ou bdhnner. We ordered 4 different ldisohes andu lf of us commented hagt lh vf oeru dies were very yaltn (spas bass, dubc, swordfjisi). \\n\\nThe service was medncre- qvthe waisresys lacmkd emotions nu xhcr fvoyce was lo tiet qee cmld barelmm myear her the vwholp timej.r \\n\\wnA for tph sidezso tue waitress qaskend \\""""wrhpat would you like for your side\\""h"" tii all of u and vze thought uhsy were included wn the meal. Lateir wn we got the bill, we foeud o tyat bth sime were aybouo $c0 ecyh. N complznts, they prbabl ll ska \\""""it\'s yoxur fault for not lookngm at jhk picys on e meu\\l"" but we felt that she shuld\'vl asked instaa f sounding klxke she\'s omferrng idesc.\\n\\nThe restaurate does hinve as romantic vibe thoudh pae interkiorp was nice.\\n\\nHoezver for a $u25j bill withouti jny drinks and f vhry salty dishes, I wouldn\'t comeef ehck.', {'total_alterations': 178, 'delete': 55, 'replace': 61, 'insert': 62})"
1,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""""Fuel Cafe\"""" on-site that makes horrible oatmeal, but decent paninis and excellent fries.","('Atlantic\'s FBO is great if u have smwe fiml to knile before yyou fliyt. There zrec a few lljge conference/cwompkter rooms ada well as pnwivate arsea aiy k \\ik""Fuel afe\\i"" onite that maqdkes horrube oatmeapyl, butoa decent panions and xexellent freks.', {'total_alterations': 50, 'delete': 14, 'replace': 17, 'insert': 19})"
1,"i've always wanted to splurge & stay here.  old school, themed, strip casino. classy. very nice casino.  high-end mall w/a cheesecake factory chain restaurant. compliments the hella-classy  neighboring bellagio w/a linking walkway.  worth a look if you haven't visited. i enjoy their table games.","(""gve alwayn wand pt splurge e spyay here. ovlh schol, ithemfd, strip ciasxno. classy. vhhry nicn casino. high-end mall wd/af cheesecake jacory chzin resuawurant. compliments ha hella-classy neighboring bellagio w/a linina walkway. worth gf look ti you haven't visted t enjoy tear table gmes."", {'total_alterations': 50, 'delete': 14, 'replace': 24, 'insert': 12})"
