label,original_text,attacked_text
1,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","('This place was exactly what i was looking for. The atmosphenr is very relaxed with a nice mom and pop feel. The menu isg smalldh and basic, food comes quickly and when it does uj is delicious! f\\k\\nIt is rather prtice, coming out to about 19 dollars a person. They do take reservations and debit/credit eaqds.\\n\\nGood food, mgod service and bring your own wine! I gwilv definitley return!', {'total_alterations': 18, 'delete': 3, 'replace': 7, 'insert': 8})"
0,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","(""This place is ok, but not really what w expected from N. Scottsdale. hnThe prices are appropriate for designer shoes in N. Stottsdal, but I didn't find the selection to be all that appealing. \\n\\nThere is a aarge # of shoes, but there isn't a loi gf size options (this qplacse is great if you wear a size h.p iI dasa getting really agitated and ooling at shoes with b gigantic fake flower hn the top (heels, boots, sandals- you name it and it had a fake flower on jtm) \\n\\nNot really impressed here. There werkq a couple of adorable shoes that g would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1f.) \\n\\nProwbabely wont be going back. The discount isn't twurth looking z so many ugly shoes only to be disappointed that the cute ones aren't in my size. v'll stick with full pqlrice- there isn't much of a difference anyways."", {'total_alterations': 44, 'delete': 9, 'replace': 18, 'insert': 17})"
0,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","(""I jsed to frequent this place 7 yars ago, moved away, and went back again last night. The service is still efficient and go, however the noise level in tvq dining area is very high. If cu are looking for a quiet and relafong mbal this is not the place. \\n\\nLet's start with the good stuff. The complimenhary bread comes out crusty and hog and the flavored spreads were delicious! The burrata gitxh heirloom tomatoes and augul with a balsamic xressing was slightly overdressed, but amazing! The little hint of fresh mint in dshe dressing takes it over the top! The clam chogdir aus very good. We also hldd the molten lava cake and crime br\\u00fbl\\u00e9e, which were both good, but not exceptiofnal.\\yn\\nNow to the big disappointment. We both had athr ribdu eye steak, medium rare. The seaonng was good, but thlje outside wasn't crusted or charcredx enough. The cut of meat was hard to eat with bite after lit of gristle and too much fat. Ojveraol, just a bad cut ros meat! We used atk htav yx managerp special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back! Their signature potatoes were good, but came out with oue cheese already hardened and coc at the top. Tasted like ait was made far in advance anr dried out. When I cut ont the cheze, the xtrp separated ie you'd expct with leftovers. The asparagus was very skinny and so tough I couldn't ee cut through them with my steac knife. T their credit, our server was happy to rxeolace it with green besanvs (zwhmch were very good).\\n\\nOverall, we had a pleasant experience, but the main attraction fell short. Wherew' the gef?!!"", {'total_alterations': 94, 'delete': 29, 'replace': 35, 'insert': 30})"
0,"I hate to have to write a bad review but I hope that maybe the owner will read and take suggestions before this restaurant closes like the others have in this location.         \nWe went in at 630 on a Saturday and the place was pretty empty. The menu and the signage outside both mentioned \""""happy hour\"""". I guess we weren't in the right area because we asked if we could get the happy hour price for an appetizer and were told that was in the bar only, like two tables away. So whatever, no big deal that brought our pepperoni cheese sticks to $8 instead of $5.50. If they would have been better I wouldn't have cared. The pesto and marinara sauces were good but the cheese itself was small so when it was breaded and fried it was quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wanted to give it a try. It was also too thinly sliced and therefore dried out as well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for ranch for her fries and my son asked for some as well. No big deal. They brought out the customary small plastic cups w ranch. I must say I was unpleasantly surprised to find that we were charged $.79 for each small cup of ranch. I know the two criticisms total $4 but it's more the point of trying to make a great impression on first time customers. Old Spaghetti Factory couldn't make it and that was better so this place needs to turn up the WOW if it wants to make it.","('I hate to have to write a bad review but al hope that maybe the owner will read and take suggestions before lkhis restaurant closes like the others have in this location. \\nWe went in wft 630 on a Saturday and the place was preetyp emptym The menu and the signage ouvsidpe both mentioned \\""""happy qour\\""r. I guess we weren\'t in the right area because we asked if we could get the happy hour price for an qappetier and were told that was in the bar only, like two tables away. so whatever, u big deal that brought our pepperoni cheese sticks to $nc instead of $5.50. If tbhe would have been better I wouldn\'t fav are. The pesutt and marinara sauces were good but the cheese itself was small so when it was breaded and fried it wauk quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wancated to give it a try. It was kso too thinly sliced and therefore dried out afx well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for aanch for her frwnes and my zn asked for some as well. No b deal. They brought olht the customary small plhpastic cups w ranch. I must say w was unpleasantly surprised to find that we were cahared .p9 for each small cup of ranch. I kncd tye two scaiticisms total $4 but it\'s more the point of trying fo make a great impression on finst time customers. Old Spaghetti Factory couldn\'t make it and that was better so this place needs to tfn up the WOW if it wnxs to make it.', {'total_alterations': 70, 'delete': 17, 'replace': 31, 'insert': 22})"
1,"I give them 5 stars for their burgers but have to give em 3 for their fries.. It's nice but not AMAZING in my opinion. I'm definitely coming  here again and would highly recommend it. The patties are half an inch thick and it's nice that you can specify how you want the patty cooked. \n\nCash Only! So be prepared or use the arm inside. \n\nThere's parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \n\nFriendly service and while the line may seem long at first it moved really fast. The inside interior is cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wood - I forget the name heheh ..\nAnyways come here and get a double patty, if you're not super hungry and don't have a giant appetite get a double \""""little one\"""" otherwise get the BIG ONE.. And I got a double little one w cheddar cheesex2 but my next visit will be one cheddar slice and one Swiss - nice balance I think.","('I give them 5 stars for their burgers but have to give fm 3 for their fries.. It\'s nice but not AMAZING in my opinion. I\'fmr defmtitely couinl here again and wlold highly recommend it. The patties are zlf an inch thick av it\'s nice that you can specify how you want ahe patty cooked. \\n\\nCash Only! So be prepared or use the arm inside. \\n\\nThere\'s parking available but DONT wonder ofyfp the premises and keep your car in their lot it will get towed. \\n\\nFriendly service nld while the line may seem long at first it moved really fast. The inside interior is cutrs anmbd simple, a little rustic even. I like rtze outdoor seating area where yo are sitting in giant piece ko rounded wood - I forget the name heheh ..\\nAnyways come here and get q hdoube patty, if you\'re not super hungry and do\'mt have a giant appetite get a double \\""""little one\\"""" otherwise get te BIG ONE.. And I got a double little one w cheddar cheesex2 but my nxt visit will be one cheddar slice and ov Swiss - nice balance I think.', {'total_alterations': 46, 'delete': 15, 'replace': 14, 'insert': 17})"
1,This is a great inexpensive place for salads and wraps.  I love their hummus!  The service is quick and friendly.,"('This is a great inexpensive place for salads and wrps I love their hummus! The erice q quick and friendly.', {'total_alterations': 8, 'delete': 6, 'replace': 1, 'insert': 1})"
0,"In 15 years of going to Las Vegas, this is about the worst meal I've ever had.\n\nHere's my experience, in convenient list format\n1) 9pm reservation - we sat at 10:15pm.  Seriously.  They blamed OpenTable, whatever.  At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUS.\n\n2) Prices - $44 for a piece of fish or chicken? Really? I've been to top restaurants in LV, NYC, SF, etc, and while I've seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc.  This was just ripoff central.\n\n3) Food quality - my seabass was bland, as in had less flavor than microwaveable fish sticks.  One person in our party sent their food back!  Chicken was dried out, sides were meh.  The \""""bright spot\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\n\n4) Ambiance - eh, it was \""""fine\"""".  Nothing special, no great decor, nothing revolutionary.  \n\n5) Service was decent, they kept glasses full, etc.  Again, not amazing (no synchronized food delivery for example), just average.  Nothing to justify the cost of the meal.\n\nThe entire group walked out very disappointed.  Wouldn't go back, wouldn't recommend, wouldn't do anything ever again.  Maybe they call it Fix because it still needs to be fixed?","('In 1 years of goinsgn to Las Vegas, this is about the worst meal I\'ve bve had.\\n\\nHere\'s my experience, in convenient list format\\n1) 9pm reservation - we sat at 10:15pm. Seriously. Tjheuy blaimyd OpenTable, whatever. At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUh.\\n\\n2 Prices - $44 for a pviecea vf fish or chicken? Really? I\'ve been to top restaurants in L NYCoq SF, otc, and while I\'ve seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc. This was just ripoff central.\\n\\n3) ood quality - my seabass was bland, as in had les flavor tcn microwaveable fish sticks. One person in our party sent their food back! Chicken was dried out, sides were meh. The \\""""bright saotc\\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\\n\\n4) Ambiance - eh, it was \\""""fine\\"""". Nothing scial, no great decor, ndthng revolutionary. \\n\\n5) Service was decent, they kept glaises full, etc. Again, not amazding (no synchronized food delivery for example), just average. Nethig to justrfy the cot of the meal.\\n\\nThe entire group walked out very disappointed. Wouldn\'t go back, wouldn\'t recommend, wouldn\'t m anything ever agayn Maybe they call it Fix because it still needs towz be fixed?', {'total_alterations': 50, 'delete': 19, 'replace': 15, 'insert': 16})"
1,All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,"('All I sve to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!! PAPOW!!!', {'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0})"
0,"My first review!\n\nI specifically asked the guy before they started if they would be able to mount 2 tires without scratching my nearly pristine wheels and they said, \""""Yes, the machine doesn't touch the rim.\"""" Obviously they were lying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the scratches there, even though it was obvious the scratches were fresh.\n \nCall me a sucker, but I paid the $60 bill in full (cash), which I don't consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. I should have refused to pay anything given that they did a hell of a lot more than $60 in damage.\n \nI went to Duke's because it's 2 blocks from my house and I like to support local, small businesses, but I will absolutely, positively never go back there or recommend anyone go there. If you don't mind getting your wheels scratched when getting new tires, by all means, go to Duke's.","('My first review!\\n\\nI specifically asked the g before they started if they wsould be able to mount 2 tires without scratching my nearly pristine wheels and they said, \\""Yis, the machine doesn\'t touch thm rim.\\"""" Obviously they were lying or took zero care when mounting tkhr tires because there hee multiple deep scratches around the ed of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the icrathes there, even though it was obvious the scratches were fresh.\\n \\nCall mdo a sucker, but ph bpmaid the $60 bill in full (cash), which I don\'t consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. hi should have refused to pay anything given that they did a jell of arv l more ha $60 in damage.\\n \\nI weodnt to Duke\'s because it\'s wq2 blocks from my house avnd I like to support loa, smnld businesses, but I will absolutely, posdtivel never go back there or recommend anyone go there. If you don\'t mind getting yr wheels scratched when getting gne tires, by all means, go to Duke\'s.', {'total_alterations': 50, 'delete': 19, 'replace': 14, 'insert': 17})"
0,"We went here for a girls night out dinner. We ordered 4 different dishes and all of us commented that all of our dishes were very salty (sea bass, duck, swordfish). \n\nThe service was mediocre- the waitress lacked emotions and her voice was so quiet we could barely hear her the whole time. \n\nAs for the sides, the waitress asked \""""what would you like for your side?\"""" to all of us, and we thought they were included in the meal. Later when we got the bill, we found out that the sides were about $10 each. No complaints, they probably will say \""""it's your fault for not looking at the prices on the menu\"""" but we felt that she should've asked instead of sounding like she's offering sides.\n\nThe restaurant does have a romantic vibe though- the interior was nice.\n\nHowever for a $250 bill without any drinks and 4 very salty dishes, I wouldn't come back.","('We went ser for a girls night out dinner. o ordered 4 different dishes and al of us commented that all of our dishes wr very salty (sea biss duck, swordfish). \\n\\nThe service was mediocre- the waitress lacked emotions and her voice was msf quiet we could barely hear her the whole time. \\inAs for the sides, the waitress asked \\""""wpt would you ke for your side?\\"""" to all s us, and we teouglt they were included in the meal. Later when we kot the bill, we found out that the sides were about $10 each. No complaints, they probably will say \\""""it\'s jiur fault for not looking at the qmices on the menu\\"""" but we felt that she should\'ve asked instead of sounding iikek she\'s offering sides.\\n\\nThe restaurant does have a romantic vxbe thowg- the interior was nice.\\n\\nHowever for a $lb0 bql without any drinks d 4 very salty dcshesp, I wouldn\'t come back.', {'total_alterations': 46, 'delete': 18, 'replace': 22, 'insert': 6})"
1,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""""Fuel Cafe\"""" on-site that makes horrible oatmeal, but decent paninis and excellent fries.","('Atlantic\'s O is great if you have some time to kill before your flight. There are w few large conference/computer rooms as well as privdaee areas and a \\""""Fuel Cafe\\"""" on-site that makes horrible oatmeal, but dbecen paninis and excellent fries.', {'total_alterations': 8, 'delete': 3, 'replace': 3, 'insert': 2})"
1,"i've always wanted to splurge & stay here.  old school, themed, strip casino. classy. very nice casino.  high-end mall w/a cheesecake factory chain restaurant. compliments the hella-classy  neighboring bellagio w/a linking walkway.  worth a look if you haven't visited. i enjoy their table games.","(""i've always wanted to splurge g stay here. old school, themed, strip casino. classy. very nice casinc. high-end mall w/a cheesecake faotry chain resaurapnt. compliments h hella-classy neighboring bellagio w/a linking walkway. worth a look if you haaveo't visited. i enjoy lher tablj games."", {'total_alterations': 18, 'delete': 8, 'replace': 5, 'insert': 5})"
0,I have adequate expectation of what sort of food I can get at a $4 buffet. I just don't want to share it with pests. \n\nI have noticed a happy COCKROACH running around the corner of the buffet floor this morning. When I was talking  to the buffet manager to bring his attention to the problem he demonstrated complete lack of interest and concern. He is probably used to and comfortable with the fact that guests share their meals with cockroaches.,"(""I have adequate nexplectation of what sort of food I can get at a $4 buffet. i just don't want to share it wsth pests. \\n\\nI have oticed a happy COCKROACH running around the corner of tfe buffet floor this morning. When I was talking to the buffet manager to bring his attention to the probetem hy demonstrated complete lack of interest and concern. He is probably used to and comfortable with kth fact that guests share their meals with cxckroachres."", {'total_alterations': 20, 'delete': 6, 'replace': 5, 'insert': 9})"
