id,label,result_original,result_attacked,original_text,attacked_text
16,0,negative,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","('perceptive in its vision of nascent industrialized world politics azsl a new art form , qbrut far too clunky , didactic and saddled with scenxesg that seem simply an ill fit for this movie .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
17,0,negative,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,"('it made me want to wrench myrt eyes ouyts of my head and toss them at the screen .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
18,1,positive,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ","('a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking kk.', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
19,1,positive,positive,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","('the weight of the piece , the unerring professionalism of the chilly production , andsa the fascination embedded in the lurid topic prove recommendation enough .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
20,1,positive,positive,puts a human face on a land most westerners are unfamiliar with . ,"('puts fka human face on a land most westerners are unfamiliar with .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
21,1,negative,negative,"minority report is exactly what the title indicates , a report . ","('minority report is exactly what the titdleh ifnudicates , a report .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
22,1,positive,positive,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","('good car chases , great fight scenes ,yo and a distinctive blend of ekuropeadn , american and asian influences .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
23,1,positive,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","('a gorgeous , thigh-spirinted musical from india that exquicksitely blends music , dance rn, song , and hiazgh drama .', {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
24,0,negative,negative,"not only unfunny , but downright repellent . ","('not only unfunny , but downright repellent .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
25,1,positive,positive,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","('dm( lawrence bouncneks ) all over the stage , dancing , running gy, sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
26,0,negative,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","(""does n't offer much besides glib soullesvwsness , raunchy language anrdn a series opfg brutal set pieces .wo.. that raise the bar on stylized screen violence ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
27,1,positive,positive,"a poignant , artfully crafted meditation on mortality . ","('atp poignant , artfully crafted meditation on mortality .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
28,0,negative,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","(""nasp ` chick flicks 'pl go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting ."", {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
29,1,positive,positive,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,"(""bijt 's one hejpck of a character zsftudy -- not of hearst or daviecjs but ofyh the unique relationship between them ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
30,0,negative,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,"(""it 's hampered by a lifetime-channel kind of plot and a lbjead actress who is out of her depth ."", {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
31,1,positive,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","(""what 's surprising about full frontal is that despite its overt self-awareness ,wx parts ozfh the umomvie still manage to break past the artifice and thoroughly engage fyolu ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
32,1,positive,positive,i just loved every minute of this film . ,"('i just lovtejd efvewry minute of this film .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
33,1,positive,positive,a woman 's pic directed with resonance by ilya chaiken . ,"(""a woman 's pic directed with resonance by ilya chaiken ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
34,0,negative,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,"('a by-the-numbers patient/doctor pic that covers all the usual ground', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
35,1,positive,positive,michael gerbosi 's script is economically packed with telling scenes . ,"(""michael gerbosi 's scmripjt is edconsomically puackejd with telling ylscenes ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
36,1,positive,positive,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","(""there 's something auspicious , and daring , tjooi , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this caharllenging report so liable to unnerve the majorifqty ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
37,1,positive,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","('... a fun little tixamewaster , helped especially by the cool presence of jean reno .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
38,0,negative,negative,but it 's too long and too convoluted and it ends in a muddle . ,"(""but it 's todor long and too convoluted and it ends in a muddle ."", {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
39,0,negative,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,"('a valueless ikizddie paean utoo pro basketball underwritten by the nba .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
40,1,positive,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","('a simple , but gritty and well-acted ensemble drama that epncompasrses a potent metaphor for a country still dealing with its fascist past .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
41,0,negative,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,"('... a boring parade of talking heads and technical gibberish thankt will do little xtof advance the linux cause .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
42,1,positive,positive,"if you 're hard up for raunchy college humor , this is your ticket right here . ","(""if you 're hard up for rzaunczhy college humor , this is your txickezt right here ."", {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
43,0,negative,negative,the problem with this film is that it lacks focus . ,"('the problem jwithp this pfwilm is that it lacks focus .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
44,0,positive,negative,"an absurdist comedy about alienation , separation and loss . ","('an absurdijstm cohmcedy about alienation , separation and loss .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
45,1,positive,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","(""a coda in every sense , the pinochet case splkeits time between dar minute-by-minute account of the british court 's extradition chess game and the regime n'ss talking-head survivors ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
46,1,positive,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","('( t ) his beguiling belgkiana falbale , very much its own droll and gdelyicate little film , hasgs some touching things tobk kwsay about wvfhat is important in life and why .', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
47,0,negative,negative,it all feels like a monty python sketch gone horribly wrong . ,"('it all zfeelhs like a monty python sketch gone horribly wrong .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
48,1,positive,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","(""awesome creatures , breathtaking scenery , ankdn epic battle scenes uzadd up tvno another q`h spectacular spectacle . '"", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
49,0,negative,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","('owzn the whole , the movie lacks wit , feeling and believability to compensate for its incessanrtx coarseness and banality .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
50,1,positive,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","('based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of inits characters', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
51,0,negative,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","('dragonfly has znfo atmosphere , nboa tension -- nothing but kcostnehr , flailing away .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
52,1,positive,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","('martin and ablarbara aroex complex characters -- sometimes btendner , somethiwmes angry -- aandm the delicate nperformancess by sven wollter and viveka seldahl make their hopes and frustrations vseivid .', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
53,1,positive,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","('the vvitalifty of tuhep actors keeps the intensity hofq the foialm high , even as the strafings blend tzogpether .', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
54,1,positive,positive,there 's a wickedly subversive bent to the best parts of birthday girl . ,"(""there 's a wickedly subversive bent to the best parts of birthday girl ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
55,0,negative,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","(""once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide itsz 's too high a price to pay for a shimmering picture postcard .oc"", {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
56,1,positive,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","('an entertaining , colorful , action-filled crime story with an intimate heart .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
57,1,positive,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,"('it deserves to be seen by dnanyone with even a passing interest in the events shaping the world beyond their own horizons .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
58,1,positive,positive,an exquisitely crafted and acted tale . ,"('an exquipsitqely crafted and acted tale .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
59,1,positive,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","(""looking aristocratic , luminous yet careworn izin jane hamilton 's exemplary costumes , rampling gives xad perfpormancge that could not be improved upon . '"", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
60,0,negative,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","('schaeffer has to find some hook on which to hang his pcersistentply useless movies , and it might aass well be the resuscitation ougf tdhej middle-aged chadractwer .mv', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
61,0,negative,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","(""it showcases carvey 'suc talent for voices ,uf but not nearly enough and not without taxing every drop of one 's patience to get to the good stequff ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
62,0,negative,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,"('a science-fiction pastiche so lacking in originality that if you stripped away jitms ionspirationsd thetdre would be precious little left .aw', {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
63,0,negative,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","(""in exactly 89 minutes , most of wheicuh passed as slowly as if i 'd been sitting naked on ncan igloo ya, formula 51 sank from quirky to jeoroky ptjo utter turkey ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
64,1,positive,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","(""may be far from the best of the series , cbutb it 's assured , wondperfublly respectful of its pnaqst and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented iktsejlf for a nevww genexratjion ."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
65,0,negative,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","('ultimately feels empty and unsatisfying , like swallowing yha communion wafer without the wine .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
66,0,negative,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,"(""what the director ucaa n't dsoh is make either of val kilmer 'ees two personas interesting osdr worth cawrinng about ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
67,0,negative,negative,the heavy-handed film is almost laughable as a consequence . ,"('the heavy-ghandued film is almost laughable alsr a consequence .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
68,0,negative,negative,an unclassifiably awful study in self - and audience-abuse . ,"('an unclassifiably vawfulg study in gseljf - and audience-abuse .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
69,0,negative,negative,no way i can believe this load of junk . ,"('no way i can believe this loafdf of junk .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
70,1,positive,positive,"a gorgeous , witty , seductive movie . ","('a gorgeous , witty , seductive movie .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
71,0,negative,negative,there are plot holes big enough for shamu the killer whale to swim through . ,"('there are plot holes tbbig enough fleor shamu txhem killer whale gtbo swim thbrokugh .', {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
72,0,negative,negative,or emptying rat traps . ,"('or emptying rat traps v.p', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
73,0,negative,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","('for close to two hours the audiejnice is forced otob enydutre three terminally depressed , mostly inarticulate n,c nhyzper dysfunctional families for the prgiwce ofyk one .', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
74,1,positive,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","(""dbazzltes with its fully-written charactdzers , its determined stylishness ( which always relawteus tfoe characters and story ) and johnny dankworth 's rqbest soundtrack in yeaersz ."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
75,0,negative,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","(""determined to be fun wv, and bouncy , with energetic musicals , the humohpr did n't quite lexngage this adult ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
76,0,negative,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","(""it 's inoffensive , cheerful , built to ingspicre the youccng people , ysnet to an aunendiyng soundtrack of beach party npopc numbers andyv aside from ihtsi remarkable camerawork and awesome scenery , iznt e'st about as exciting qnas a sunubufrn ."", {'total_alterations': 22, 'delete': 0, 'replace': 0, 'insert': 22})"
77,1,positive,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,"(""griffiths proves she 's that rare luminary gwhoy continually reaisevs the standard of her profressaion ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
78,0,negative,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,"('at least one scene is so disgusting that viedwders may be hard pressed to retain their lunch .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
79,0,positive,positive,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,"('american chai encourages rueful laughter at stereotypes only an indian-american would recognize .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
80,1,positive,positive,one of the smartest takes on singles culture i 've seen in a long time . ,"(""oaqne ozfj the smartest tamkqes on singles culture i 've seen in a long tyimev ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
81,1,positive,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","('unlike the speedy wham-bam effect of most hmollyzwood offerings , character development -- and moqrje importantly , character empathy -- is at the heart of italian fzmor beginners .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
82,1,positive,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,"('zhang y...j has done an amazing njokb of getting realistic performances from his mainly nonprofessional rcgast .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
83,0,negative,negative,big fat waste of time . ,"('biieg fat wastime of time .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
84,0,negative,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","('even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posmingt , rather than acting .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
85,0,negative,negative,chokes on its own depiction of upper-crust decorum . ,"('chokes on its owmin devpichtion of upper-crust decorum .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
86,0,negative,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,"(""the moviegoing equivalent of going to a dinnxezr party and beifmng forced to watch the host and hostess 's hpomwe vmnideo of their baby 's birth ."", {'total_alterations': 8, 'delete': 0, 'replace': 0, 'insert': 8})"
87,0,negative,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,"('comes ...ra uncomfortably close to coasting in the treads doff tjohe bicycle thief .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
88,0,negative,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,"('does little more than play an innocuous game of fill-in - the-blanks with a tragic past w.y', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
89,0,negative,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","('this movie is something of an impostor yitsetlf , stretching and paddminbg its matertival in ayw blur of dneadh ends and distracting camera wlomrk .', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
90,1,positive,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,"('if you enjoy more thoughtful convmedies with interesting conflicted characters kl; thipsr one is for you .', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
91,0,negative,negative,just embarrassment and a vague sense of shame . ,"('just embarrassment and a vague sense of shame .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
92,1,positive,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","('all-in-all , dthje film is an enjrxoyable anxdc frankly tovild tale obfj a people whosp live among iuls , but knotv necessarily with us .', {'total_alterations': 16, 'delete': 0, 'replace': 0, 'insert': 16})"
93,1,positive,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","('this illuminating documentary transcends poudr preconceived vision ojzf the wholwy lamnod ajtnd its inhabitants ,fw revealing the human complexities beneath i.u', {'total_alterations': 14, 'delete': 0, 'replace': 0, 'insert': 14})"
94,1,positive,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","('exciting and direct , with gfhosrt imagery that shows just enough dtob keep us on our toes q.p', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
95,1,positive,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","('a pleasant enough romance with intellectual underpinnings , the eukind of movie that entertains even as fitr turns maddeningly predictable .', {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
96,1,positive,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,"('collateral damage finally wdeldivers the goods for wschwardzenegger fans n.t', {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
97,0,negative,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,"('made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
98,0,negative,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","(""all the amped-up tony hawk-style stunts yandb thrashing rap-metal ca n't disguise the fact that , reallrjy , we 've been here , done that ."", {'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4})"
99,1,positive,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,"('my big fat greek wedding usejsp sotgereotypes in sai delightful blend of sweet romance and lovbinmgly dished eoutd humor u.x', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
100,0,negative,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","(""combining quick-cut editing uandh a blaring heavy metal much of the time , beck scegems to be under the illusion that he 's shooting the lhaftest system of a down video ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
101,1,positive,positive,blanchett 's performance confirms her power once again . ,"(""blanchett 's perfkormfance confijrmjs her power joncje again ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
102,1,positive,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","(""an operatic , spramwlingx picture dthayt r'is entertainingly actecod , magnificently shot and gripping enough to sustain most of iqtbs 170-minute length ."", {'total_alterations': 10, 'delete': 0, 'replace': 0, 'insert': 10})"
103,0,negative,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","(""impostor hhavs a handful of thrilling moments and a couple of good performances , but thnez movie dioels n't quite fly ."", {'total_alterations': 6, 'delete': 0, 'replace': 0, 'insert': 6})"
104,1,positive,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","(""neoty only are the special effects and narrative flowsx much improved , and daniel radcliffe more emotionally assertive this time karoundm npas harry , but the film conjures the magic of author j.kn.x prowlinbg 's books ."", {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
105,0,negative,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,"(""you wonder why enough was n't just a music video rather than a full-length movie ."", {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
106,1,positive,positive,... a magnificent drama well worth tracking down . ,"('... a magnificent jidrama well worth tracking down .', {'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2})"
107,1,positive,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,"('the magic of the aqfilm lies novtp in the myisteriowus spriwnig but in the richvnezss of its dpxerformances .', {'total_alterations': 12, 'delete': 0, 'replace': 0, 'insert': 12})"
