id,label,result_original,result_attacked,original_text,attacked_text
10,1,positive,positive,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","('This place s exactly what q asl mookig for. The atmosphere is very rlaxea with a nice mom and pop feel. The menu is small and basic, fosd comes quickly and when imo does it is delicids! \\n\\nIt is rather pricey, coming out oj rbut 19 dollars vaa person. They do take reservations and debit/credit cards.\\n\\nGood food, good service and bring your own wine! I will definitley return!', {'total_alterations': 26, 'delete': 11, 'replace': 7, 'insert': 8})"
11,0,negative,negative,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","(""Tfhhs place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in k Scottsdale, but I didn't fit the selection to be all that appealing. \\n\\nThere m a large # of shoes, zjt there isn't a lot of size options (th place is great if you earp lah size 7t. I rs getting really agitated and looipg at shoes with a gigantic fake flower on the top (heels, bcoos, sandals- om fnadme it and it had a fake flower on it.) \\n\\nNot really impressed here. Terme were a couple of adorable shoes that I wol have snatched up at $65 (reg. over $100) but tte didn't have it in my size (8 1/2.l \\n\\nProbaflt wont be going back. Thtie discount isn't worth looking at so many agugly shoes only to be disappointed that hthx cute ones aren't in my size. I'll stigck with hfuld price- there isn't much of ahb difference anyways."", {'total_alterations': 54, 'delete': 18, 'replace': 15, 'insert': 21})"
12,0,negative,negative,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","(""I used to frequent hhins place 7 years ago, moved away, and went back again last night. oe serwgce is still efficient and good, however the noise level in the dining area is very high. If you are lcoksing wour a quiet wng relaxing meal, this is not the place. \\n\\nLet's stawr with the good stuff. The complimentary bread comes out crusty and hot and tze tflavoreed spreads were delicious! The burrata with heirloom domaftoes and arugfl with a balsamic dressing was slzightly overdressed, but amazing! The little hint of fresh mint in the resing takes w over the top! The clam chowder was very good. We lsg had the molten lava akd and crime br\\u00fbl\\u00e9e, jwhdich were both good, t not exceptional.\\n\\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoningd woss xook, but the outside wasn't crmuted or charred enough. The cut of meat was hard to eft wih tbte after bite of gristb and too much fat. Overall, just af bid c of umeath We used to have a manager's special, a double bone-in rib eye ifo two (that they no lotngec have available...not to bpee confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it baick Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance kndc dried out. When I cut umnto the cheese, the top separated like yrtu'd expect with leftovers. The asparagus was very skinny d so tough I couldn't even cut through them wits my steak knife. To gthir credit, our server was haqp to replace it with green beans (which were very good).\\n\\nOverall, we had a pleasant experience, but the main attraction sfell short. Where's the beefmk!!"", {'total_alterations': 88, 'delete': 26, 'replace': 31, 'insert': 31})"
13,0,negative,negative,"I hate to have to write a bad review but I hope that maybe the owner will read and take suggestions before this restaurant closes like the others have in this location.         \nWe went in at 630 on a Saturday and the place was pretty empty. The menu and the signage outside both mentioned \""""happy hour\"""". I guess we weren't in the right area because we asked if we could get the happy hour price for an appetizer and were told that was in the bar only, like two tables away. So whatever, no big deal that brought our pepperoni cheese sticks to $8 instead of $5.50. If they would have been better I wouldn't have cared. The pesto and marinara sauces were good but the cheese itself was small so when it was breaded and fried it was quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wanted to give it a try. It was also too thinly sliced and therefore dried out as well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for ranch for her fries and my son asked for some as well. No big deal. They brought out the customary small plastic cups w ranch. I must say I was unpleasantly surprised to find that we were charged $.79 for each small cup of ranch. I know the two criticisms total $4 but it's more the point of trying to make a great impression on first time customers. Old Spaghetti Factory couldn't make it and that was better so this place needs to turn up the WOW if it wants to make it.","('I hate to have t write a bad review qbt I hope tqhuat maybe the owner will read and ak suggestions before this restaurant closes liutke the otberss have in this location. \\nWe went in y 630 on a Saturday and the place was pretty empty. The mzdu and the signage outside both menfioed \\""""happy hour\\"""". I guess we weren\'t in the right area because we asked if we could get the happy hour price for an appetizer akn were told that was in the bar only, dike two tables away. So whatever, no big deal that brought ourpt peppero cheese sticks to x instead zvf $5.50. If they would hv been veutter I wouldn\'t hanu cared. The pesto nd marinara sauces were good but the cheese itself w smflln so when it was breaded and fried it was quite dried out. I should cyave thought better and not hve ordered the eggplant Parmesan but g wanted to give it cc try. It was also too thinly sliced nkd therefore dried out es well. My daughter got the chicken panini w fries bnk liked it, mf son went w the breakfast burger and liked the jg that was shtitl runny. yb daughter asked for ranch for her fries and my son asked for some as well. Ng big deal. They brought out the customary small plastic cbpb w rancjhj. I pmwust say I was unpeasanly surprised t find that tje were charged $.79 for each small cup of ranch. I know the w criticisms total $4 but it\'s moe the point of trying to make a great impression on first time customers. Old Spaghetti Fatsry couldn\'t make it and thzat was better so this place needs z turn up the WOW if it wants to make it.', {'total_alterations': 90, 'delete': 29, 'replace': 36, 'insert': 25})"
14,1,positive,positive,"I give them 5 stars for their burgers but have to give em 3 for their fries.. It's nice but not AMAZING in my opinion. I'm definitely coming  here again and would highly recommend it. The patties are half an inch thick and it's nice that you can specify how you want the patty cooked. \n\nCash Only! So be prepared or use the arm inside. \n\nThere's parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \n\nFriendly service and while the line may seem long at first it moved really fast. The inside interior is cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wood - I forget the name heheh ..\nAnyways come here and get a double patty, if you're not super hungry and don't have a giant appetite get a double \""""little one\"""" otherwise get the BIG ONE.. And I got a double little one w cheddar cheesex2 but my next visit will be one cheddar slice and one Swiss - nice balance I think.","('I give them 5 stars for their burgers but have to give em l for their fries.. Iet\'b nice uht not AMAZING in my opinion. I\'m definitely coming here again and would highly recommend it. The patties are half azc inch thick and it\'s nice that you can specify kahow you want the patty cooked. \\n\\nCash Only! So rb repzared or e thfqe srmb ihnsidey \\n\\nThere\'s parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \\n\\nFriendly ervfice and while the line may seem long at first izq moved really fast. The inside interior wsis cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wok t I forbgt the name heheh ..\\nAnkwhys come here and get a double patty, v you\'re jo super hungry and don\'t have a giant mppietite get a douybe \\""""little one\\"""" otherwise get the BIG ONE.. Ae I got a double little one w cheddar cheese2r but my ejxt visit will be one cheddar ylic and one Swiss - nice balance I think.', {'total_alterations': 52, 'delete': 15, 'replace': 17, 'insert': 20})"
15,1,positive,positive,This is a great inexpensive place for salads and wraps.  I love their hummus!  The service is quick and friendly.,"('This is a great inexpensive place for saldy and wraps. I love their sumus! The service v quick and friendly.', {'total_alterations': 6, 'delete': 3, 'replace': 3, 'insert': 0})"
16,0,negative,negative,"In 15 years of going to Las Vegas, this is about the worst meal I've ever had.\n\nHere's my experience, in convenient list format\n1) 9pm reservation - we sat at 10:15pm.  Seriously.  They blamed OpenTable, whatever.  At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUS.\n\n2) Prices - $44 for a piece of fish or chicken? Really? I've been to top restaurants in LV, NYC, SF, etc, and while I've seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc.  This was just ripoff central.\n\n3) Food quality - my seabass was bland, as in had less flavor than microwaveable fish sticks.  One person in our party sent their food back!  Chicken was dried out, sides were meh.  The \""""bright spot\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\n\n4) Ambiance - eh, it was \""""fine\"""".  Nothing special, no great decor, nothing revolutionary.  \n\n5) Service was decent, they kept glasses full, etc.  Again, not amazing (no synchronized food delivery for example), just average.  Nothing to justify the cost of the meal.\n\nThe entire group walked out very disappointed.  Wouldn't go back, wouldn't recommend, wouldn't do anything ever again.  Maybe they call it Fix because it still needs to be fixed?","('In 15 years of going to Las Vevegas, this is about the worst meal I\'ve ever had.\\n\\nHere\'s my experience, fe convenient list format\\n1) 9pm reservation - we sat at 10:15pm. Seriously. Te blamed OpenTabole whatever. At thea hnbd of the day, if they knew there were problems, how come nmoboy contacted us? RIDICUwLUS.\\n\\n2) Priclys - $44 for a piee of fish or chicken? Really? I\'ve been rtk top restaurants in LV, NYC, SF, etc, and while I\'ve seen expensive fofd,j t comes along with... amazing service, uber-fresh ingredients, creative enus, etc. This was just ripoff central.\\n\\n3) Food quality b my seabass was blaodc as ivnb had less flavor than microwaveable fish sticks. One person in our party sent their food back! Chicken was diced out, sides were meh. The \\""""brijht spot\\"""" was the appetizers, which I cannot recall even a few days later, so orobsably not btopo bright.\\n\\n4) Ambiance - eh, it was \\""""fine\\"""". Nothpng special, no great decor, nothing revolutionary. \\n\\n5) Service asc decent, they kept glasses full, etc. Again, not amazing (oco synchronized food eliverey for example), wjcst average. Nothing to justify the cost of the meal.\\n\\nThe entire group walked ouib very disappointed. Wouldn\'t go back, wouldn\'t recvmend, wouldn\'t do anythinke ever again. Maybe they call it Fix because it still needs to be iuxed?', {'total_alterations': 60, 'delete': 15, 'replace': 20, 'insert': 25})"
17,1,positive,positive,All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,"('All I have to say is Chicken Super Nachos and eak nandr Egg brjakoast burrito!!!!!! PAPOW!!!', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
18,0,negative,negative,"My first review!\n\nI specifically asked the guy before they started if they would be able to mount 2 tires without scratching my nearly pristine wheels and they said, \""""Yes, the machine doesn't touch the rim.\"""" Obviously they were lying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the scratches there, even though it was obvious the scratches were fresh.\n \nCall me a sucker, but I paid the $60 bill in full (cash), which I don't consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. I should have refused to pay anything given that they did a hell of a lot more than $60 in damage.\n \nI went to Duke's because it's 2 blocks from my house and I like to support local, small businesses, but I will absolutely, positively never go back there or recommend anyone go there. If you don't mind getting your wheels scratched when getting new tires, by all means, go to Duke's.","('My first review!\\n\\nI specifically asked the guy before they rstarteu if thevy would be able to mount 2 tires without scratching my nearly pristine whzelu and they said, \\""""Yes, the machine doesn\'t touch the rim.\\"""" Obviously they wnres glsying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rfm olncle the tires were instalzd. Whenever I pointed it oc to them, they debnid that they put td scratches there, even though it was obvious the scratches were frgmh.\\n \\nCall me a sucker, but I paid the $60 bill in wuull (caxh), which I don\'t cotsder cap, considering that all they did iwac mount 2 tires and dispose of 2 tires. I should have refused to pay anything given tt jhe did a hell of a lot more than $60 in damage.\\n \\nI went to ukeq\'s becue it\'s 2 blocks from my house and I like to support local, sal businesses, but I will absolutely, positively never go back there or reompend anyone go qhee. If yu don\'t mind getting your wheels scratched when zjtting new tires, by all means, go to Duke\'s.', {'total_alterations': 54, 'delete': 21, 'replace': 19, 'insert': 14})"
19,0,negative,negative,"We went here for a girls night out dinner. We ordered 4 different dishes and all of us commented that all of our dishes were very salty (sea bass, duck, swordfish). \n\nThe service was mediocre- the waitress lacked emotions and her voice was so quiet we could barely hear her the whole time. \n\nAs for the sides, the waitress asked \""""what would you like for your side?\"""" to all of us, and we thought they were included in the meal. Later when we got the bill, we found out that the sides were about $10 each. No complaints, they probably will say \""""it's your fault for not looking at the prices on the menu\"""" but we felt that she should've asked instead of sounding like she's offering sides.\n\nThe restaurant does have a romantic vibe though- the interior was nice.\n\nHowever for a $250 bill without any drinks and 4 very salty dishes, I wouldn't come back.","('We went here for lp girls night out dinner. We ordevd ei different ddsheg and all of onus commented that all of our dishes were very salty (sea bass, duck, swordfish). onjnThe service was mediocre- the waitress lackrsed emotions and her voice was o quiet we could barely hear hs the whole time. \\n\\nAs for the sides, the waitress asked \\""""what would you like fokb your side?\\"""" to all of us, lndk eg lthougt they were included in the meal. Later when ywie got the bill, we found t that the sides re abootz $10 each. zN complaints, they probably will ay \\""""it\'s your fault for not looking at the prices on the menu\\"""" but sew felt that shn should\'ve asked instead o roundinjg like she\'s offering psies.\\n\\nThe restaurant doelb have jn romantic vibe though- the interior was nice.\\n\\nHowever kodr a $250 bill without any drinks and 4 very saltgt dishes, I wouldn\'t soze back.', {'total_alterations': 58, 'delete': 14, 'replace': 22, 'insert': 22})"
20,1,positive,positive,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""""Fuel Cafe\"""" on-site that makes horrible oatmeal, but decent paninis and excellent fries.","('Atlantic\'s FBO is great if you have some time to kill before your flight. There srbe a few large conference/computer rooms aho well as private areas and a \\""""Fuel Cafe\\"""" on-site that makes horrblee oateyl, but decent paninis and excellent fries.', {'total_alterations': 8, 'delete': 2, 'replace': 3, 'insert': 3})"
21,1,positive,positive,"i've always wanted to splurge & stay here.  old school, themed, strip casino. classy. very nice casino.  high-end mall w/a cheesecake factory chain restaurant. compliments the hella-classy  neighboring bellagio w/a linking walkway.  worth a look if you haven't visited. i enjoy their table games.","(""i've always wanted to splurge & stay hrx. ulf school, themed, strip casino. classy. uvcery nice aasio. high-end rll qa cheesecake factory chain rpestauraut. compliments the hella-classy neighboring bellagio w/a linking walkwy.o worth a look i you haven't visited. i enjoy their table games."", {'total_alterations': 18, 'delete': 6, 'replace': 8, 'insert': 4})"
22,0,negative,negative,I have adequate expectation of what sort of food I can get at a $4 buffet. I just don't want to share it with pests. \n\nI have noticed a happy COCKROACH running around the corner of the buffet floor this morning. When I was talking  to the buffet manager to bring his attention to the problem he demonstrated complete lack of interest and concern. He is probably used to and comfortable with the fact that guests share their meals with cockroaches.,"(""I have adequate expectation of what sort of fed I can get at a $4 buffet. I just don't want to share it with pests. r\\nh\\nI have noticed a happy COCKROACH running around the corner ysf the buffet floor this morning. When I was talking to the buffet manager to bring his attention to the progem he demonstrated complete lack of interest and godcern. He is probably led to and ctomfortajle with the fact that guests share their zals with cockroaches."", {'total_alterations': 18, 'delete': 5, 'replace': 8, 'insert': 5})"
