id,label,result_original,result_attacked,original_text,attacked_text
18,1,done in other file,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",a mpst-see fow t dadidu mamqe eenthusiasty janod fo anyioe whke appeciats intoelligenv o syleish movieakng r
19,1,done in other file,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","ta vweighet goy hghe piece qa, tex unring professionalispx oh e hill produjtipn ms jn tmghe tascinatjion embedkd inee thia lurfd copgc pdrve reecommendatin enough m"
20,1,done in other file,negative,puts a human face on a land most westerners are unfamiliar with . ,puts o humar fatcc  z lxanc mort cezterners armv unfamiliar withx w
21,1,done in other file,negative,"minority report is exactly what the title indicates , a report . ",minoriy repsohrt  exactlyt watl theu tixle inicaites   report o
22,1,done in other file,positive,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ",gnd cawr hase  groat firhth scpne f and a distindctize bled f eouuropean a american andrs dsian influnce 
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","ja gorgousr , higgh-spiritd musfcal fftom xindiqa hat eoquirsitely blnds muicb te dancd u sonr n ntd hgh damau ."
24,0,done in other file,negative,"not only unfunny , but downright repellent . ","xnot onwa unhyfunny p, bt dosnrigkt rupeulent bc"
25,1,done in other file,negative,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "," lawrenie bounces xq ll dovcr tex sotwage ml dancvng y runnig u, sweating w oppixg isu yace vann genally dispeayin the wackyx talenf tuhat rougt hif fbme di je afirst ppbce r."
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","dosxs hn'e ofyfer ch bbeides rgwlib soullesinss m,n raaaunchy laguag n v serdieks  ruyal set piepces ... fat raise skthe bar kxn mtyized sacren vioenhce s."
27,1,done in other file,positive,"a poignant , artfully crafted meditation on mortality . ",a poinant u artfusly craped medfitatlon  moptality .
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","t e chisku fecks c gboz ,ww thisb oh id prelthty merable z rsortin to strinrg-puling rather kthanr legftimat charactwe developeenkt ay intellyigentt plottiag "
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,it ds on zeeck b  chbaraxcter mtudy -sv nonyt xojf hearst oqr dvie zut oa qthe unique elationship betden the .s
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . , s hamperd b ba lifetime-channel kbind i plgl andcs ai lelad sctress wha v otnut of iej depth v
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",what w's sukprising abxdt ul pontal iea hjat desdit ijls oyvere self-awarenes x parni ofq thd mowvie sill lanace nod rek pst mkhe krtificeu aatnd thvroqghly engaxg yonu f
32,1,done in other file,positive,i just loved every minute of this film . ,z xjuset lovd every finjte ddf thizi film .
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,a wohmap af's pmv directed qnith redonancea  ilyfa chtaiken .
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,c byte-numbers qpatixent/doctor p thjt coovrs l t usukpl groonjd
35,1,done in other file,negative,michael gerbosi 's script is economically packed with telling scenes . ,ichal germysi k' scgipt isc econoicalli packezde pfwith tlwing yenes hi
36,1,done in other file,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","thee ms somhing auaspicgous ,ui dndj dcing sx oo y ahut qhx artiswtic eistinct utjat pses x majokrity-orientkd directfr lii sthvev spieler t zfollow ci. tith hi chsllenginjg repr uo libre togv unqerve tea mafrity l."
37,1,done in other file,negative,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",.. ar f littvleh tiewasten e heletd espxeciaflly by thn mool prsence lfn jean eo x
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,bxt itth 's too aong and too cowvolnuted andb itv endv in sr umuddlv .
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,d valeltss kkidde paean xt irt lbasketall undelorwritten b khe nbavs .y
40,1,done in other file,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ", simple xi btz gritlt anad wellracted hnsemble drhama khat ewcompassbes t potnt memaphor lor cz counytxy sttl dalig win iots fsciit as 
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,z. a quoring parade jf utalkng heod andg eclnical glibbeish taty will wo litctle to advance te liudx paus l
42,1,done in other file,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ",i gwou 'r hhhrd up flob raunahy conlege hyumow  tij is ur tickfent right erye g
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,the coblem wcvth thbos fidlm is ta v leapcks focus 
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ",hn absurdia colmedy boat alienatpon mf sepaaton vnd dlss e
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",kas coi ein aeevery shenue p theng pinochet cdse splittst tyme betwemln f minubt-by-minute accohntm yf pthe briwish ceopurt 'a extradition cheds gaoe nd t rluegime 's talkig-headt ujvivors vr
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","jt( jm ) hisk bguilin xabelgian fable g hvery myc its ffwn fwroll ad welicate little fqlm , bohas some taoucwing tthinzs ttog sa abwt whto ik impgoreant zi life ad py ."
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,t allt fexls jizke w mlontyk ppython sgench gne hatrribly rog h
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",aweso xcreatwres et reachtaking scererb  anwdt pic bale sene badg ucp jok pnoher h speckacula spechtacle  '
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",nt thah whqle t the mprvie lack wqgt j felingg adn belevabiluty tm compecnsate fof t incfyssant coaceness nw banlityp 
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","basd rn k devilishbly witty crxpt vb uheather mcgoapn a nzels mueyler  hthe film gts reaet lbaxghs , brt nwver anh whed pexpnse  uitq cnharacters"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","dragnaly h no atmogsphereu ,y n tensioa - nothinwg bup costone m flailingig away a"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",maztn ni bariaa aef cpompleq charactvzs ag sometiuhs tejder  somethimes ngrh -- an tje delicateq pserformanqes cpy svnt wolxltey ahnsd ivega seldadr makoes thyir hpen nj frugtratpions vbvidr d
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","th vtalitty o thek ctrs keegps tdhe intensit yrf th fil higk , en as hs strifings bcend togtzher zr"
54,1,done in other file,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,thene mws ga ickedlsy subvlrsive bhn tak tem best rprts uof brthdy gir o
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",oncie  kcom  begs o ovenrplay she shhfck taptics anqd bai-and-tackle etaphoqs e oul al dezcidye i 's yitoo hjisgh a pric t ey oy m shimmsing jcture ostcarfd .
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ",acq nmtertaining b cnlorfl  actiqn-illed crgcme svtoro withq  intiemate heart v
57,1,done in other file,negative,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,id dbeserves nt be sec bdyd anyone wth eeq v pasing ibtesrest j te evtents sapig th wuld deynd their own hoizzons a
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,ev exquisiltdly craftpd aznj acwtd ae 
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",lookiz aristocatsic of lumijnorus ytv caeworn inbb jaui hamiltok 'fs exemplariyw osumes c rmling gieq  peformanse thytn could nnst be impooved cpkn ry o
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",schaefuffer jha lx fid spde hro on wch tioz hanj qkis persstently useless movies  adr lt migkt  sehll bed twh reuscitatwon  khc mfiddlg-aged charactecr d
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","bst showcases harvey ws tlhalent pnor vgoiges d, buat ng narvly enough apds not wnthout txbing evevry dro f one 's patiencef tmo ew t xtphe goedd stxffn y"
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,s scienc-fition papstiche  lachin  oigiality dghat  youe strrped arayw hs inspations tee wzoulfd beq pdhecious litle lbdt g
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ",i xactlay n9 minutef  zmosc of whiuuh passed nms slowly  of i b'vd beet sitltng mnaked ofn an igko  yformula 1 sanow hro qurky to jekz to utte turkey k.
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","mmaay by yyfar flom e mbent qf thde serxies kw, byv it qss assurel c,h wonerfullye espectful ofs its past nmand hrillini nough tof ma ixv abndantaly bqlear tht rthis movie pheqnoenon as snce aain reinventfed itself fo  vneyw generation h"
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",ultimteely feen emptwo ajd zunsatisfyng e lirkb swallowing ks dzommunion tafes hwthout te wij 
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,wmat te tirector ca n'ck ao issr maqe aither qf ival kilmedr 'cy uawo puronas ivnteresting  woalth carivng bbou b
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,yhe heafyl-handed filv d alms laugable x fm conequencep y
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,an unlassifiablys afus srtddy n sghf  avn auince-abuse m
69,0,done in other file,negative,no way i can believe this load of junk . ,mo wab  can believe mtis lzahd of vjnk pm
70,1,done in other file,negative,"a gorgeous , witty , seductive movie . ",ba gocglous x wittn  seductivew movie rz
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,there arep pllotn holes byig epnough fgr shamu tehe kilrer whaue s swic thfofugh mm
72,0,done in other file,negative,or emptying rat traps . ,or emvtying rt tgaps .zd
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","foerq clsqe uo wo hoqr thrh akdiesce id florcedr ctk enurei tnre terminall edepressred  mbstdly inartmculate ,l hypeb dwsfudnctional fdmlies for jth priace yoi oben zq"
74,1,done in other file,negative,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazmle ith rs fully-writtkn canacters ,pj ital deterumifed stylishnezss xm whicg lzways relaebs t charatxers ad soryf ed kanp johnoy dnkwortx m xes soundtrhack fx yaears m"
75,0,done in other file,positive,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","detrmineds  be ffnn  anyd bouncc  with energemc usicals ,v fe humor dbd n' quito zgage ehic adultco "
76,0,done in other file,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 'wsm inofensdve ,l ocheerlul  obuit p nspaire nthe ooung peplv z et t an ueaending souzdtrack h beachs prty po numbens asxd zaside ro bts rlemarkabkle cametamwork bncd awesome icenry  k 'y bout ys yxcting  p swaburn r"
77,1,done in other file,negative,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,giffithsq pruover shs 'qz otha raa puminary wqo cotinully taisaes ixhe rtandard ord ehev pwnofession gz
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,i lwasu ognep cene m os disgusting thti viywerrs may be har prtssd tt netain iheir unh 
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,acrican cwhak iencwourages rueffuwl lughtere mta steeotypes konxly zana irdian-lamerican wulud ekcognize cw
80,1,done in other file,negative,one of the smartest takes on singles culture i 've seen in a long time . ,one on me sfartest takes u singles cltury in 'e sen  j lox timge i
81,1,done in other file,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","mnliuke gte peey wham-bam ekffnct df mozp hllwood ojferipgs , caracter developmenqt  a nmor imptrtaently ,j rchacracter epatuhy -z  gt the hmsrt kof italin voyr bebnners m"
82,1,done in other file,negative,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhn ...j asg goae au amazicg rtb o gettinng relistc perfovmancs ro h mmainly nonproeswional st 
83,0,done in other file,negative,big fat waste of time . ,bi famt wse of time .
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",jevgen wth a grveek zmohawk nds a set  rfirered flaekme twattsoos coverng h ehoulder t howeer  ailmeer seems to be posinhg  aather tran actisnw e.y
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,chokes on hta owfn epictin rhf pper-srust decoroufm 
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,tth dovegoing epuivllent off going ktow p dinnzrl pary aen belina forcfed  wtct tdde ost an hostess 's oe vqde of theirp bmby  bairth e
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,comus ...nb uncomfortblu loe txgo casing ib tvo tckeads of tzec bicycle txhijef u
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,defs littlee morfe thn gpay an inbnocuos gpame  fakll-in ds the-bylanks witi  tralgich kst .s
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","this mviev sp somethinw af n imovtor itslf s, stretahring and paddn isa mtaerial in ae jblr oix dekaf ends d distractng camarva wolrkb u"
90,1,done in other file,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . , yu enjm mrq thoughtul comediefb nqith inthresting conflircte characters vr tbs oncd i vr au j
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,est zembarrassmet anedp  vgue sese f hrame a
92,1,done in other file,negative,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",all-in-all r jhe fill vs an enejoyable kn franly til alg owfv  pyope who cive ajpmong us io buta nvt necessadilp wjtt us n
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","hirs illuminativg dbocumetary txanscends u prekonfeived visionwn n h hoyy ln avn tcs inhabitqntv ,e reveauluing etche xnuman complexitiep tbeteath lt"
94,1,done in other file,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",excioding nd direclt w wit ghost kimagejry th shows ut enoufh ynto kehmp us utn our toxs .
95,1,done in other file,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",f plesat enoush romacf wosth cntelectual undxropinnings u thpu kndf nqf mov thauy enertains evzn anf  xurs maddenqnglu prednictablz d
96,1,done in other file,negative,collateral damage finally delivers the goods for schwarzenegger fans . ,collateab dcmqge fjally dezivers ote sods zor schwarzeneggsur cfns z
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,uade wmlith uov disceribled vrafqt ahkd moastrvously sanctimzoneious f deang pwitvh chitldhoqd iooss es.
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","ukll th zmpedup tlony hawk-style sruns n uhrashqng rap-aeal ca tn'mt didguise the facm jcat o really wd wyve v be hee , done hab "
99,1,done in other file,negative,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,mmy iim at npreek sedping use sterfeotyes  en elighuful bld xof xsoeet rtomancve no livingly dise awt humor o
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combinig quick-cut eting kn w ublring heavl metcl much w thtp timjej , bxsk eems ao b uvndber the illujiuon that e v shooig tq latfst ssyrtem juof w dowqi ider ww"
101,1,done in other file,negative,blanchett 's performance confirms her power once again . ,blatchett  pehformyance coirms r gpogwer oe agybin l
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ",un opqratbc u sprnawling picxurg tag 'sb nntertaininglty ascvted uo jmgnificently svot aon gritpuing enough to sutai mosgx oda t 170-miiuoe lqenjth o
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",iaostor ha oa hanyul fqf thrwillint moents aw  cuple af goo perffrances p bu ke moe doism vn't qite fly 
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ",hno oonlyr ar th specmdial effmeacts avdd narrabive low ucgh irmpoved hc cnd fniel adcvliffe omre emtionaplly asertive dhcs ume waround n rry w cu sehe film conwjurex the xmzgic  autor j.mk mowlipng 's booksp l
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,yiju wonjdir fh enoah was 'g bus a music vgdeo rthr ean  full-length moviie d
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,u.. s magnificenk kdrma wll sobth trackig dowr f
107,1,done in other file,negative,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,te smagi kf thaeo film lfxes nht ip tey mystarius spnring buyt snz jho ricness fb ets erformance .m
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","yiq cocmey pemise r oqten hackneygd y judst zpllain caue , qcavculated  prnovokge hoced laughter m, withouz fllowin  i m eepr lwkvel ."
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",mcconaughey z'j uny to wtch  the drgpns cre okay h not cuch sre in h ecriat y
110,1,done in other file,negative,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,tth czatueau cleverln propbes ebhe cqoos-cultural differejce bewesen igals abd yanwkcs p
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",h psycholegical thillerm wts j genuinqly sxoky prezism and a above-average csht t actf bic axto ' dirxectng dlebut qvs s pcrefepy sicke otkf gohoc ruzol amepicana y
112,1,done in other file,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","imoodv i heartbreaking ,p mnd filmedi in f nattural xh unfored stslle thbt gmakew fts bharactrs eseqm enzirelgy convncinq ev dhwen i srixt isu pnot .y"
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","delrivers hx kaie uld sje lld ,s tcarted tu with ltsn flava gxnd turne out by holaywood playss oe"
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",tyhias pieacl pfx chanpne y rade tash ais h kite frankly  ln inpoult o she intelligenlce zof wtie trueh lgenre entkhusast p
115,1,done in other file,negative,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in at way j thek fium fepls like t bxeazth y cfresh aijn ,e uu gnty to hse that allow pit id zw"
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",oo xf uhose energecic srprises  h onrginal tht prjases almoipt foeryone wo sles itz o
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,lk uycu could nf sell tghisn tunkey totting frm viles wad i
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featurnf qf dangerloustly seducive perforbmanse tfiom thep rzeat anil ajuteuiw o e` falde  vers h samr peripod a qufmann mws `n qullts j wh mtr unsettlingly realikstc results s
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ","bf tge first mfefn ip ablack wras money t,s thwe seyconnd s sxmalq chage "
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seoems fol ie tde filg lid aboxt tnh oro n ripping pople gf without evesp tuetting yheum convciousy kow gou hv dcne w
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","op yohis bvicky toxqic , taldpohle fs veruyf mdzuch r rtgep n thg rghnt direction  with its blnd rofl fkankress c civililtny nd comoassio fr"
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","tlese a a fyaric s omplen ikdeas ere , anx fpedings phat profuydly depen th f"
123,0,done in other file,negative,has all the depth of a wading pool . ,haa lcl tge dewh of n wadijg pool .f
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",tmoco often k the viee si ntv rvacting td hmor st much aw thmy aure wuning bac in repugnance n
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","fm dozj 'tt fmid having fy hartstrings plld , bul mdoq n't rea bd like z fowl ."
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",lg sutud unu shades of gray v ofhferinm itself ukc n whubtle prlotp maneuversf ...
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a roado e, elodcamatic esstrogexn uopera taz 's pbrety yaoxic onu iti owbcn rghdt ."
128,1,done in other file,negative,"a gripping movie , played with performances that are all understated and touching . ", grtipwing dovig fq plyed zivh perfotrminces thab he all znderstated a oufhing j
129,1,done in other file,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",sthm aivd exad pvrformanmes sstpain itnterest jnd fempthy iz bjur the journey irm fam mre iteresxing hacn zth fia deqtnation op
130,1,done in other file,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wifce is ymn actcss is r utdterlys zchrming frnch cvmedy tbt keelsi e acmrican nl sensqbilitw aq szle ity ys dirtuallly izy iown hollywwood emake 
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",eey dawsce becodmos aqbou seuction t wreyre backstabng and dbewtrayals aj celebratd z acdo sbe ibs currmeancy r
132,1,done in other file,negative,the story and structure are well-honed . ,he stry nv stkructuae ce ebll-honed l
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,f stfangelyf compqeling xnd brilirantly arttd pschologkical dralmxa p
134,1,done in other file,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","thiis iq  story e two misfits hoe w nm't qstans as cihpnce xaloe , u toether uheoy xre magnificnt .o"
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,s xws nt rth urtimate depression-erca gangte hvie n
