id,label,result_original,result_attacked,original_text,attacked_text
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","au `u chk flicks d f ,t this one wigs pretty mgserablre , resorting to string-pulling rtser yan egitimate characteuk deveelopent ayvd intelligenft plotting ."
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,it 's one ec or og chkracter study -- nob omf hearst ohr davies but of ghe nique jelationship betweenj them .
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,it ' hampered br a lifetime-shannel kicd of plot and w ltebad actris wo is tut b her epth e.
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's surprising about full fronktl ir hatp djspte lits overt snlf-awarenexs , prtx og h moie sttll manag to break pasl thpe arifice and horoughlsy engage tyou ."
32,1,done in other file,positive,i just loved every minute of this film . ,i just lovp dver minue of thid film .
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,a wrman m's pic directed it resonance b iqya chaiken 
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground , by-the-numbers patient/doctor i xtshat covrvs aecl e usual groun
35,1,done in other file,positive,michael gerbosi 's script is economically packed with telling scenes . ,micshael gelbwsi 's scrizpt is economicaly packed wi telylng senep w
36,1,done in other file,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","thoerce 's srething apuspicions , aund daring , tool r, about theh abrtisic nstinct ehbt pisohes  majority-oriented director likieq stevek spielberg t follow a.wim with hhms lhallenging rreporb sv liable t unnxerve hg majorihy uh"
37,1,done in other file,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",".. za fun littlepy timewastr , hejped espmmcially bo the coko presence of an rejo ."
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,vbuet it 'fsf tbo long and too convoluted and it enids in ao wudde q.
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,z valueless iddie paean uto pro basketall underwritteh y tip rba 
40,1,done in other file,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",p simpl u kut gritte anmc well-acted ensembne drama that eqcmpasses a potbnt metaphor for a countbry still cealin wthm mts ffascmist jpst 
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,. a bomng parade  taking heads andt tfchnical gibberish thazt will o litle td advanice te lsinux cause 
42,1,done in other file,positive,"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard p xfor raunchy colege humor , thi is ysur touicket roight heq ."
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,he problem with thfs film ids thwt it dackss fous y
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ",and aburdisk comedhy abput aienation  separatiow ad oss .
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",m coa jn eety sense ft tv pinochet carse splits tih between u minute-by-minute account of se brritisn wurt 's extradation cheps game ond thd rfgidme ls talkikg-hekd survivors .
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","x( t )r his beguiling belgiin fable , vhery myuch it own droll sxand delicate ittl film , hs some touching tsings tor sky about whu uus imortant yn lice and wyy e."
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . , l feels wike b monty pythow skegch gone horribly wrong .f
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","aoesome crepatures yd, breathlaking smenry , and pix battle scenas adew upx uto aogher ` spectacular aspectcle . '"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","o the wzolt j ts mvie acks wt , feeling an believabilit n coybpensate for aits incefsant coarseness ad banality jl"
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","asid on ay devilishyx witty scyipt by hether mycgowan ax niels mueller b, thie flm gets gres laueghxs x, bt nehr hat the expense of mts charaters"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","hdragoxnfly nam bno atmosphere ,w so tension -- nothinpw but cosjtner  flailing away w"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","muartin aen brbaa ae ceomplex characers -v- smetimes tnder g, sometiml angry -i an zhe delicatb performances by ven wolltjr sand vigeka sedahl make thir ahopes acnod frustrationr vivi "
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","thpe vitlitqy of he actors kep the intesitz yf the film whfigh , even as phe straings blsend togzthler "
54,1,done in other file,positive,there 's a wickedly subversive bent to the best parts of birthday girl . ,terg 'es azw wickedly subversive benst to the best pvajrts ofk birthday grbl .
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",ocf f kim ) hegins xto overplay phe shock atics nd bait-uand-tackle metaphors v ou may decide iz 's two high a prce ft pay or a shifmering pictuole postcard 
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","ac enertainnng , colorful ,h action-filled crcbe stzory with n ilimate heart m"
57,1,done in other file,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,it deserwgs tr bfne seen eby anyone with vsn  passinga interest i th events spaping thz world deyoend tieir ow horizons d
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,an exquisily kcraftd and aoted tale hi
59,1,done in other file,negative,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","lsoing aristocratic , luminous yez careworn ibxn anue hamiwton 'sm exemplary cosolumes , pampling vives ab fpjerformance tiat coul nst bj improrved uyom j. u'"
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find sbme hook oe whnich tg ean hviis pevsistently sseless movies , d it igvt s well bu e resuscitationg vo the middlie-agmed character p."
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","d showases carvey bs talen for vsoices ,j but not nearly enoughb amyd not withonut taxing every vrop f one 's patence to kxet ao hhe god stuff f."
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,a sciece-ficztion pxastichee yd lacking in originalitay that ljf vou sdripped adway iis qnspirations texre aould e pwcious little eft 
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","in exatly c9 mnutes ,h most pz which fpadsed ast slowly as if i 'mk bee sitting naked on ang igl q, formumv 51 sanzk from idirky to jer to utter turkey .f"
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",may be yfar frokm the best of thes seri  bux xit  assureg  wonderfully respectful of bts past and thrillng tenough dto mike iot abundantl cleqar tpat this movie phenomenon ha bnce agwin reinventepdx itselnf for q nevw genrration q.l
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultiateli feels mfempty ahd unsatisfying , lire swballowing aw kcomyunion wafr withoout the wineh "
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,what the dinrector a n't do s makkek eiaher of qal kilmt m's trwo persunas interesting dqr lorth zaring about 
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,re heavy-hadded sfim ims altmost laughable xs k consequence 
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,d unclassfiably axul studyq in self pu and ajdience-abuse .
69,0,done in other file,negative,no way i can believe this load of junk . ,no ay y can believe this load of junk dl
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ",a gorgeous dz witty k seauctive movie w
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,there rar plot oles big enooughr for shamu theu killgr whale io swim shrouxh 
72,0,done in other file,negative,or emptying rat traps . ,or empyying rah mraps .e
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for cbloe to two hculrs thd audience  frcemd to endure three terqmpnally epressed , bostly inrtimculate , huper dysfunctional famiues fr the prie of qyne m"
74,1,done in other file,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzles with it fully-uriten chaacters z ipv determined stylishness ( which alwiym elates od characters anr wtozy c a johnay dankworth 's sbelst souncdttrack n years .
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determined f btel fun x, aad bozncyq x with energexi musicals , thet huor did n't quitfe engagw this adult y"
76,0,done in other file,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","cit 's inoffensive p chperful , uilt t inspire the young weoplge ,e ket tlo ahvn unending soundtraik o beach parti pop numbers afd aside fom itc remarable cameraworpk pand awesolme pcexnery w ah ' abu s excihing ams a sunvburn ."
77,1,done in other file,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,griffiths prvef she 'i that rdre luyinary who contindanlly raisp ths stanodarz f her prffestsion n
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,a least one scene is xsk disgusting ghat uiewers mai bre hard pressed to rqxtain yheir dlunfch .
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,amritcan cqai encourages ruefnul lawgeter t steireotype only l indian-american woulndi recognijze .j
80,1,done in other file,positive,one of the smartest takes on singles culture i 've seen in a long time . ,ne bf the smartest tke n singles culture i 'v seel in a ong tciwe 
81,1,done in other file,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wam-bm effect of qost olywood orfferiwngs , charczter developmznt -- and orw imotantly  charactir empwath b ir amft the heart oyf italian dor beginners a"
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zuhang .f. has one an aazilng jo f getticg realitic performances rox hb mainlyw nonpofessional octast .
83,0,done in other file,negative,big fat waste of time . ,big fat wste of qme 
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","evaen weth alf greeln mohawk andq a smeet shf firke-red flaymt tattoosm covxring his shoulrder t, however dx kilmer seems t bd posing , ratheii than acting ."
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,choks on it uow deepiction f uyper-crst dhecorum .
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,the moviegoing equivalent olf gginga o a diner party and beincg foctd io watch the hst anet mostess 's hofeh video df thoeir rby s birth k.
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,cos ...t uncomfortably closwe t coastuing id che teadws of the bicycle thief .
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,doents little fore than pkay an inocuous gamj o finle-in xg the-blanks xwith a tragic past n.
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",this movie is homething of atb impostr self xt streotching and paddin itb taterial in g rluur qf dead endst and disctracting cmmra womrk .
90,1,done in other file,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,ih yosu ejoy mr thughtful ncomodies woh interesting conflicted cearactrs ; this omae is qo you .
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,ust emfarrassment and a bagus ense hf shame x
92,1,done in other file,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",axl-in-all a he fiklm iq wan esjoyanble and franlly dtold tale of ar people who livez awong us c but nt necessarily wih uzc 
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",his iluminatdng documentary transcenvds uo preconceived vdvion of thje howry facnd acnd sts qinhabitants q ureveoaling de humzn complexities benedoth .
94,1,done in other file,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","dxciting an direct , with host iagery tht shows jt enough te ke us okn our toes r"
95,1,done in other file,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",a pleasant enougt romanze with intellctual underpinnizngs  the kins zf mqvie ht entrtains eeyen  it tur maddensgly preditable g
96,1,done in other file,negative,collateral damage finally delivers the goods for schwarzenegger fans . ,colladterbl damage yfinallr delimrs thj goomds fpcr schwarzenegger fans 
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,made wit  discernible crafse nd monstrously seanctimooious ion deding with childheod loss .t
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","asll pthe aped-up tony hapk-style stunts and thrashing rap-metal ja n't disgzuise the fact thas  recaly , we 'e been hgte x doz thaht "
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,nm i fat grelk wedding sej stereotypew ingy b delightful lend otf swepvet romance and lovinglyh dished out hubmox .
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",combining quick-cut editing atnd y blaruing hepy cmktal mdch bf the tgm  oeck sees to e undmer the illusion hat qhie 's shooting tw latst system ofy  down video x
101,1,done in other file,positive,blanchett 's performance confirms her power once again . ,blanczetth xs performance conirms har power onc agatu 
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","n opratic d, sprawlingr pwictur thatj 'kf entertaiingly acted r, magnficently shoh and grppinwg enough o sustain most f itf 17a-minte length u"
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",impostor gs a andfuy of hrilling mmhents amn a couple of good performxnces f bnt hhe movie oey n't quite fgy .p
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","mnotg only ue tl spepial effecs and narrative fuow nmuch improved ,u and tdniel radciffe morx emotionally asserties tsis tim asound n harry , but the film conhjures the mahicm ooaf authr j.bk rswlingw 's nboowks o."
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,o wonder y enough qos pn' just an music dvizeo rapher than a full-length movie .
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,... a magnfificenvt vrma well eorth tracking rwn .
107,1,done in other file,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,the magic of ethe fillm lies zot in he ysteyious sprin ut oin the rqichness of itms erfourmances k
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","hs comedy premisces irec often hagkrneyed or just plain crudk , calculaed tl provokew shocked lauagter , withot folloin ps onn a deeper zsevel ."
109,1,done in other file,positive,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mcconaughey 's fun to watch r het dragons are kay ,i eno much fdbe lin the scrp ."
110,1,done in other file,positive,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,tweb chateu cleveerly robe te cross-cltural dcifferences beetween gauds afd anks .
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",a psychological thriller widh x geninelay sfooky premise and agn above-verage cqst d actor bvl patojn 'ls dkirecting debu is a vreepy slcv f gthic rura americann .
112,1,done in other file,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking p and fjlied in a natural , unforced style thao makes t chmaracpers se entiwelr convincing vjven when itv script y nt .la"
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",kdelivers he same wrld sazme old f tarte up jith latn vlkava as turned out bt hollywood playas i
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",tsis piece of channel 5 grade rash ws  quizke frankly e an nsulq to th intelligence osf te tru gnrze enthusniast .
115,1,done in other file,positive,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","n az way , th film feels like u breath nof mfresh ir , bnt only to those that allow ft in ."
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","onb ofh those energketii surprjses , nn originaal ptuat pleases almost erkveryone wnho sies it t."
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,iuke yjou could no't smell thos tujrkey rotking from miles awa 
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featuwingu p angerously seductive perfmance afrzom thjz gtegat dbaniel autuil f ` sai '' caovers the same period acs kaulmann 's ` quivis n' with more unsaettlinly reaistic results .
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ",if the firs men ij baick ras moxney o the second is small change a
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to dme te fimd s aboutd the rt f rippin keople off without evr letting them cnsciously knqow you qavb donu rso
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on thkik tricky topic , tadcole i vpry kuch x step in hc right directijn , wvt itsc blend of fjankness  civility agnd caomptssion l"
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",there qs a aabdic ofj compex ideas hese g an feelings that prfoudly deepen tlm v
123,0,done in other file,negative,has all the depth of a wading pool . ,haas all he duptg of a ewading pol .
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",to oftsn  the diewer isw n't reacting to humor u much ah ptheyt ajea wincing back pin repugnbance .o
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","l do f't mind having y heartsthing ulled , but do nt't treatu mje lie a fol ."
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","uz rtfudy in shzdes of grayi , odffering itself up in suble rlo mwneuvers .."
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ",a bronad e melodramatic estrogln oera thao s peetty toxic yn cits ozwd riaht .
128,1,done in other file,positive,"a gripping movie , played with performances that are all understated and touching . ","an gripqing movie b, played wihy erformancesr thaw wrx all unsderstated angd aouching "
129,1,done in other file,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vpuvid lead performances suswain interdest xvd emplathy , xut yhe jwurney ds cfar ore interefsting yhai yhe finoal destination .j"
130,1,done in other file,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,zy wifxe ipsm an acress is sa utterrly chwwrming french comxedy qha feels so amerian in svensibiity nr stje dit 'vj virtually its own hollywood remake q
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","enmery ance becomes abut seducton f wher backstabming bd betrayals pe celebrated , ind pe is currency h"
132,1,done in other file,positive,the story and structure are well-honed . ,the story znd structue re well-honed a
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,i strangeliy tompelling anj brillilantl acutd psycholoical rma .
134,1,done in other file,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","thgs is az story of tww mxsfits wo do n't stand  chance alone ,m zbut togvther they cre mayificent s"
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,itv 'ps no thg ultimate xepression-era kangstier movie a
136,1,done in other file,positive,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","... a tory ce hav n't xeen cn the big scqree before  anid it 's a mtoy that we a americans , and humyn eings , shoult zknow "
137,1,done in other file,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","livzs jou ughe steay pulse of ife in l beautjful city ieweh throuw th eyets of va character wo , in opie  tragsic lss and increasino decrepitudye  knsws in his bonebs tat he is onne sof the luckiest kmen alive h."
138,1,done in other file,positive,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a beg f gorgeous k sprawling swahbukler thahts gelivers iths diversions if grady , uncomplicated fkshionp .gw"
139,0,done in other file,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed k provide a mix oyjf miqes dond tears , `q` crossioadys 'k knstead provokes mz handfu oxf unintenoional howles and numearous yawhnsi "
140,0,done in other file,negative,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","e very long movie js dul rig stretcyes , ih entirelu koo uch eocus ln meal reparation a igloo construction .m"
141,1,done in other file,positive,"this is a good script , good dialogue , funny even for adults . ","thuis is a good sripv ,m good diague m funyk even for adults "
142,0,done in other file,negative,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","there  vpemy little dgfad or apprehension  anvd though mi ike the creedpy ieas , hney aro no exnecuted with anything movre vhac perfnctory skill ."
143,1,done in other file,positive,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,wogrh wktching for dongf jie 's perfohmance - and for te way it documens m culture in tde throes of capd cange t
144,0,done in other file,negative,it 's everything you do n't go to the movies for . ,jt 's everyvhing you dok n't go o qhe hmovmies fkor .
