id,label,result_original,result_attacked,original_text,attacked_text
14,1,done in other file,positive,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","n interting stpory witjh w ipertinent ja( cinematially unqque v)d message , tuldd fkiry wehl vasd scorel o perfaection e gi foucnd myself strugblng ts pul my finger o tat elusxive `b miissing thing d '"
15,0,done in other file,negative,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",he maln from elyeizan fielrds is a colmy mk bliss-less eoek that groans alnony thinking itself ome iporsant comment uq phowx llife chrows uo oome beguilingk curea 
16,0,done in other file,negative,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ","perceptive zkn its vision q nascet industriaized jord poliktics cac va ne rt frm c bt far to clunky l, dbidaectic nd saddleu with scenes nthjt see simnlu au ijcl fit fbr ts move ."
17,0,done in other file,negative,it made me want to wrench my eyes out of my head and toss them at the screen . ,it mkcde le wawnt to wrench my eyeqs okut v m head an toss thm ot tlr screen .
18,1,done in other file,positive,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",a must-ree for jthe dfvid nmamezt enithusiast acand for qayone uwhgo apporeciates intellfgent  syyish movliemaking c
19,1,done in other file,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","tbe weuht yf tjh piece ,l e uerring prfessionaism of thr chily production m and che fajcination embeddedr qen the luicid topic peovep recommendatin jenough x"
20,1,done in other file,negative,puts a human face on a land most westerners are unfamiliar with . ,puts l humanz falce of a nd ost wsaterners re unfamiliar wittb .
21,1,done in other file,negative,"minority report is exactly what the title indicates , a report . ",minoritqy epvort isu exactly htat thje ititle indicatse u a relort .g
22,1,done in other file,positive,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","goud caur chael h, great fighh scetnes c a a distinctive blend of duropean t, amerian nd asian inlunces a"
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","a gorgeous , high-spirited mkusical froox ikcia hot exquisitely blendb mmsic ,b danhe  song , gni igh jrama .j"
24,0,done in other file,negative,"not only unfunny , but downright repellent . ","not nly unfunnyq , buq dowtnfright bepelrent p"
25,1,done in other file,positive,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "," lnwrence bouncs r) all oveu thh stagm  dancing , runninf k sweatinx df moppng hgis fjece undk tgenerally displayqing th wackyv talent at brxjought hd fame in thre fijs pqlace ."
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",xoses n't offer mmlh besides glikb noullessness k raunchy ianguage d vab series of rucal se piecbg .yx. kat risy hqe btwr qn stylized qcreen vilence .
27,1,done in other file,positive,"a poignant , artfully crafted meditation on mortality . ","o poignantt , abrifully craftee meditatin uo mortality h"
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","s ` chcick flicks  gho pj, ehbs cn izsq preohty miserazble , remortng ton string-pulltxng rxaher tbuhan legitimat character development hanb intlligent plotti l.h"
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,i ves one heck of  character spudy -a- unt of hear o davis buh af tez uniquk relationship betweel tefm .
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,pit ' habered kby a lifetime-channel kindp of flot and z lead uctress wso ir out of hee depvh .y
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",ht 's surpising asbout fxl frntal is ithtat fespite s ovezr self-awareness l patse od thi move stil manage m breaz paht the artofice an toroughly engagen yu s.
32,1,done in other file,positive,i just loved every minute of this film . ,y just loved evfry minutn odf thn film d
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,v omkn 'oh ppc ddrected witdh resonance by ilyas chiken .
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,ia by-the-number patoent/docztor mc thatc covtrs ult thk uual grosnd
35,1,done in other file,negative,michael gerbosi 's script is economically packed with telling scenes . ,mmchaelr geybosi s syipt is economicmbally packm witr terllinn scenes p
36,1,done in other file,positive,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","therec 's something auspxcious  aci darng ol tmoo , auut the arutistic sixnstinct what ushe a majoritr-oriented vderector lie steven spselbwerg tor folkof au.i. wiuh uhuis chlenging yeport s liable bt unnerve athe majorigy ."
37,1,done in other file,negative,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","... pqa un little timewaster , herulped especilly y tn coy prysence  jbean reno a."
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,fbut jt 's too longv ad too ponvolutqed and it ednds pkin if mufdle .
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,he vqlueless kiddieb paean to p baskeitball underwrittenj byxc the nhha l
40,1,done in other file,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",ha shmple um dut gridty anwd well-acted ensemblen daama cht encompasse oa potejt eetaphor dr a contry setila deaxling wih its fascist astx 
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,u.. e boring parade  talig heads az technical gibberisp tha swill dpv lttl zto advancs te lisnux ause .
42,1,done in other file,positive,"if you 're hard up for raunchy college humor , this is your ticket right here . ","ksf ou 're haerd yp fobzr rauncwhy hollege humor , thsis ism yfur ticket right hpre ."
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,the probloem ith this film ls tht it lackzs focub .e
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ", axurdist comfcdy about alieation  separadtion fnd loss .
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",a codc qn every senb o bte pinochet yas plitst time betweeyn b minute-bvy-miute accoun f zhe british ourtv ' extradition chesss vamd and dte regvme 'k talking-head surbvvors c.
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . "," t ) cs beguuling blgan fale , ver much ihts own doll and deliucate little film hl as someme toucuhig thjings tx saly about wxat isa important i vif atnad whny ."
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,it ali feels linke a mlntj sython skebtch gvne horribly wjrongl k.r
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",aesome creatures  breathtakizg sener k am pc battle cees adol uyp to anomher `n spectacular ectacle . pz
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",onu thzi whflve d xthe move lacksa wit lj veeling dd believability to qompensate or tsp inessant corsenesb and bnaliy .
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","basede m a devilisilp fwittty scrpt by heathqer mcgowan and hils muellmr , phe fimc pgets greadtp zaugh , btqt neve at the mxpense ofs ifs charactrs"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","rragonfly uhaas no atmosphere d nr tensionq p- bothing ut cosdneo , flwailng awadw o"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ","vtartin nd brbara arts comple characters -v sometimes tener mb, somepimes awngry -ok aid th delicate erformancesw bywx svevg wollwterh aqnd viveka eselydahl makhj tjheir hocs and frustrahtions qvivd y"
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","vhe itality nof th actor keepcs hde intenksity oa the mqlm hig , xven as the jtrafqings llenda togenther b."
54,1,done in other file,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,there  x wickegdly subvtersive ent pn the jst parts o birthday wgirjl 
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","sonce ( im ) bdegins  verplay tchee shock tksctics and bait-and-thckle metaphors f, mpu mav decide  bn too hieh ao price tb pf fo  shimmeriovng pixtuce postcard x"
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ",an entertaining  colormul q aqtion-vfilled rpme bstofy weth a intiat hear q
57,1,done in other file,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,it deervehs t be sen f annyove with ven a passing interest n fthe evepts yshaping xthe corld beyna thei ole hgorizots .
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,an exquisiteldy craied ani actfem tnre .
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",liooking aristocratic  luminos yen carewhora in jane hamiltson zs exemplaryw ostuhmes v rqmpling giveas y pertormaznce tht old notm y immproved pn t m
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaheffber hvs po find csome hnook onl wbhicih so hag hfi persistently useles movireu , anld irt miht afs well be het resusmwitation  hme middleaged character p"
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","iv showcases carvey ' talexnzt kr voices , uut noq nearsy enlugh caud not withlout taxcig devzry dro on oo y patience fo get txo the ood studf h"
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,y fscibnce-fiction pastiche o lackig in orgizality hat f eeu stripped awpa its inwpirations thwrie ooud bbje prsciors little efq h
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","in exactly 9 minuts g moys of whch passed eas xlowly ax v uk 'd eeh sitaing rnazed on an igloo , formbulax k51 ysank from quirky o jerky o ulter turkjy a"
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",muay bei facra frqom the lest b txhe searies  buo dik 's adsslred  worderfully respectful of its pkat apnr thrillnng enoukgh x ake it abundantly czlear thaa this movie henobenon hae encee agqin ryinvelnted itsvlcf fr a nw geneqatwon u
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ujtimately rels egpty d unsatisfying d, rik swallowinqg y communitohn daler withut ke wine "
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,ihat tae director ct n't o is makkew eihel o val kiulmer ns two persogas inaeresting borp wrt caring awbut m.
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,thee heavy-handed efil ej almoesu laxughable uas a cfnsequence c
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,a unclassifiablb awful ftudy xin snel qx gndw audiencwe-abuse .
69,0,done in other file,negative,no way i can believe this load of junk . ,no wa mw can believe this ooad o junuk .
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ","x goragecous cb witty , sefuctive movite "
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,theh arle plkt holos biw enough fvot shbamzu the okilfer whale to swim through y
72,0,done in other file,negative,or emptying rat traps . ,or emptying rt jtrap p
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","xor closz lo two ouqs twhe audievnce is forced dt venduse tchree tesminally depreised ,go mostlyb iarticullte  hyrper dysfunctidnalf fmlies for h prizej o qocne ."
74,1,done in other file,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzles wt itsd fully-wfittzn charsactrs t is detemined stylisfhness k(y hioch aqays relates to cqharactqrs n story i aknd gohnony dankworth  abesct sounydrack iae years g.
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determinede a bes fu , and boncy m with enernetic musfcals t, th humsor dt n't qjite engage sthisz adul ."
76,0,done in other file,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 's inoffensive z cheerful  built vo nspore tyh youj people n set to anb unening xsoundtrack nof beacih party ptop numbjers and anire from its recmarkable cagierawork ano awemsoe scenery , io bos abdout abd eecitwng af c sunbjrn b"
77,1,done in other file,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,gariffits provsg sye c' tdat rar lkinary who contznmually raises hie standatrd ofv ery proxiession .
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,at least oce scke bs sg osgusting tha iewers umau bea hard prese ro reutin their lunpch .
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,aomerccan dchkai pncourages zuefl laughter t stereotype obnlh r indian-amrcan wule rbcognize bk
80,1,done in other file,positive,one of the smartest takes on singles culture i 've seen in a long time . ,one ot hej smartey tae onf singles cultre i rve seen in pa lonwg tme .
81,1,done in other file,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike te speedy wha-bamf nuffect fq mstf holmlyhwood offerins , harscter development ox a mohe impoartatly , cnharactyr empethy -- ig apt the hhark o itslianb for begsnners z"
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhayn .. hq one qfn amazicg tjb o getting realistc qperformances murom hics mainly nonprlfedsional castj .b
83,0,done in other file,negative,big fat waste of time . ,big at waste jf timse .
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","eveyq ith g green moehawkk afnfd a shet f ftrered flpme tatos covoring his shzulder  howeve ,dv kimrr seems to be poig , rathver than acting "
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,chokes on eit ow depictioo o uppefl-crust decorum 
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,te movieging equivalent rcf goilng ko a dinner party jn beingz efoced to datch tlhe host qand hostess 'u homep vindeo lf theis zaby 'f birth 
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,combes ... ucomfortably cfos oo coasting cin the treads f ee bicylce thie j
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,djes little morve thnw play ana innocuous dame of cill-ign j the-blas dnth a trvic post 
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","his ovse fz somethn xf j impostor itself , syretching ad padding ios material  z blu nw dqad enkds anpd distraptvng samera woyk ."
90,1,done in other file,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,ifk you enqogy roce thougzhtful comedies wifh iwterestin conflicte cjaracgers  vhis e ig for ym la
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,juot embarrissment an a vavkue sense ovu sham g
92,1,done in other file,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","xl-in-all ,z the ilkm ij a enjoyable aenod funkly told nale mof a people whb ltivn among is q,x ut nfot necessariily with dus ."
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",tuhius iluminatingv documentary trascends tr precozsceived vion t hn hzy fand ano i ifnhaobitants az reivealkng tve human complexitie boneaoth .
94,1,done in other file,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting nf drect , wt ghost imaerxy that shoj just enovughy tio kreep us on aoxur tos .b"
95,1,done in other file,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . "," pleasant enogm jkomance ih inteledctual unfderpinnings , tce kdnx ofh movoe at ebtertainfs even t intv turds ddeningly predictabl "
96,1,done in other file,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,collaternl adamage fjinlly delivers hen ggooys f scwarzeneggpr fans i
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,ade wit dow discernible cafb an mostrousgly sanctimaonihus ih dealbwng witzv gchildhojd loss gp
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","all tuez amfed-up ronjy hawk-stytle stunts a hrashzng rap-metal ca n't disgisei thze iact dtat to really , wte 've beed exe j doe that r"
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,myc bie fyt grek wedding usey sbtereotypes  l delightfjl igblend oefy sreet romanceq handx locingly dwshed oux humo .w
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cust editidng apud ap blqring heavy mejpal mughx of the time , bevk sevms o b under ee illfuzion that ahe s shwoting tht latepyt sqstem cxof x dzwn video w"
101,1,done in other file,positive,blanchett 's performance confirms her power once again . ,blanrhett as perfocrmaunce confirmsa wwer power onck againo s
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ",a oeratic  sprawling piiure hat s entertriningly actl e magnifacenty szot band irizping enogh td sutain mat m ts 170-sminte leng .
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","amupostor has v hondfum f thrilling momektds akvd f couple oi god performancus , but itheg movie doeg 't qyvte fly c"
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","nov ownlyt ac tch pefcial effects an arratipve flo uch mproved , aunz daniel oradclife more emotionaally assertive this tile around ds hrry x btt te film konjuries tes masig s author j.jk rowlging pms boos .n"
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,jou wonder why enough kzas an't ut atf music vizeo rfather haz  fdull-length movi 
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,... fa magnificepnt draas well woh tracking donp p
107,1,done in other file,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,thle magic o te filmi lies mt q yhz mysterious sprnn buqt pi tke richness of zts performances 
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",hisc comedy preisejs are ofex hackneyed ro jst plain crude u cakulated  provokye shocaed laughte i without ollowimg gp mn wh dteper lezvel .k
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mcconaughe s fpun ho watch  the dragons re okay ,o ot mqcg fwred jm the scnript ."
110,1,done in other file,positive,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,toheu cwafeau clgverly zrobes bahe cross-cultvural iflferences betwee gauls ad myanksi .c
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . "," psychological uthriler wirth a genuivel sxookh prmiseh nud a above-verage cast , acto biel paxton qus directdngf hdebut gms g creepy skice of gothic ruralh mxericana .f"
112,1,done in other file,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","mood x deartbreaking ,m acnad fhlmed in  naturqal i unforced wtyle tja makysl iits character see ektirely convining eaen when its sgripl ims yot m"
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","deliverp tihe se o sme opld n, tarted upr with latin flava fann tunej oud y hollywood playas gq."
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","this piecek o chtanne 5 pgradwe mrassh ism , quite frnkly ,k lak unsvult tq thek intellience of the tre genre entgusiasp la"
115,1,done in other file,negative,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","i a wa k thec film feels ike v reath xqof fresh axiur , but only to those thbnt alow izt dn s"
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","one oq those nergetc surrisjs ,jm abm yoriginae that pseass aost everyone wj seyes it ."
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,ik yosu lcoyld n't smell this turvkehy ottig from mles awal yx
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featuriig g dangmroufsly seductcivh persormance faroj hte rea daneel auteuil k ` msad ''a covers the yme pediodz q kaufmann 'o n` quillls '' th more unsettingly rdealistic resultse .t
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ",if the firs zen fn blafczk was money p hed svcond iw small change 
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,wt seemos fto m the flmh is about the rtq orfc riping people ofhf winout mvdr netjting nthem consiously know yonu hpve done tg
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . "," this tricky etopihc y tadpol s vey muc y step lrn the frigt direction , witeh itw blend op frankness e civlity ad compassion "
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there i a fabrtic c omple ideas her nk, an feeling tht prooundly eepe them "
123,0,done in other file,negative,has all the depth of a wading pool . ,hkas all the cdepth o ax wading pool u
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too ofbeng , pthe vewer s n't reacting ho huwmo so much fg fhyy arer winrcing backi iox repugnanoce "
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i lo n't midu haevixg my heartstrings prulfled u,v but d n' treat mce like  fool h"
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",a dtuuy f shades  gray  ofufering itself up en tgsubtle rplot anseuvers ..
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","u broad d, melodramatic eshrogn opra tht 's rvtty todxc pin its own right ."
128,1,done in other file,positive,"a gripping movie , played with performances that are all understated and touching . ",yya grpeing mokvie a pzlayeld wdth performcnces that mrp awll unerstnated and tozching 
129,1,done in other file,negative,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ",the tvivind xad performances sutaihn ixterst hand eipahy w but the ouaney is farrz morm interesting thpn whe finea destination .d
130,1,done in other file,negative,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wie is j actress i hn utterly harmying frenc comedy tab feels so aericjan i sensiblity pand stydle t s's virtualy t wwz holrlywoo ryemabe .
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","every dwzance ecumes bout seuduction , herie backstavbing ewd betraycls ae celebrtek mo abnd svex i turrency d"
132,1,done in other file,negative,the story and structure are well-honed . ,thekt story npd structare awreg well-honed 
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,u strangely compeding annd bwilliantly jated psycholonicl drand .dg
134,1,done in other file,negative,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",this s a torn of tfo misfits wg d cn'tu stann aix chance aloe v but together tpem are mupagnificent za
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,ost 's wqt e ulktcmate depressionera gangst movie 
136,1,done in other file,negative,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","d... a stry kwj hv n't qewen on th big scrteen before , and djit g'cs la stoxy that qe das ameriuans ,i nd human beinms , shmould know d"
137,1,done in other file,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gies ou kthe isteady pulse of ife   beautiful citnoy viewed througl the eyes a da character whq , lnc spiit fp trgicc lss and incrkeasing dcreitude  lnos in hns bons tht heb is one ouf sth lukiet men alikae ."
138,1,done in other file,positive,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a bi v grlgeous , sprawlig spwashguckler tha uelivers iqts diversihons mn grnqd o uncompliqated fshion d"
139,0,done in other file,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",.. dhsigned t rovid a fmix of amile ald tarsy r `xa crosrgoads '' nsead pvookes y hndful fh unintemntinal howlers taad numewous yawns .
140,0,done in other file,negative,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",b very lxong movviev q dul iun stretches  wif entireiy soo much focusc on mel epreparaeion andq igjoo consvrution .
141,1,done in other file,positive,"this is a good script , good dialogue , funny even for adults . ","this  a jod ssrit , igzood dialogue  fnny even fo adunlts ."
