id,label,result_original,result_attacked,original_text,attacked_text
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","a orgeous , high-spinited musical from india that exquisitely blends music  dance , song , and high draea ."
24,0,done in other file,negative,"not only unfunny , but downright repellent . ","not only funffunny , but downright repellent ."
25,1,done in other file,positive,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","( lawrence bounces ) all over phe stage , dancing , running , sweating m moppin his face and generally displaying hez wcky talent that brought him fame in the first place ."
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ","dos n't offer muxh besides glbb soullessness , raunchy language and a series of brutal set piecks ... that raise the bar on stylized scree volence ."
27,1,done in other file,positive,"a poignant , artfully crafted meditation on mortality . ","qa poignant , artfully crafted meditation ion mortality ."
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this one ns pretty miserable , resoring to string-pulling rather tlhan legitimate caracter development atwd intelligent plottingj ."
29,1,done in other file,positive,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,t 's one heck of a character study -- not ov hearst or daviues but of the unique relationhip between them .
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,it 's hamvpeed by a lifetime-channel kvnd of plot nd a lead actress who is out of her depth .
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's surprising about fll frontal is hat despite its overt self-awareness , partg of ohe movie still manage to break past them artifice and thoroughly engage you y."
32,1,done in other file,positive,i just loved every minute of this film . ,i just loved every minute of this fil d
33,1,done in other file,positive,a woman 's pic directed with resonance by ilya chaiken . ,a woman 's pic directed with resonance br ilya chaiken y
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,a by-the-numbers patient/doctor pic thyat covers all theo uiual ground
35,1,done in other file,positive,michael gerbosi 's script is economically packed with telling scenes . ,michael gerbosi 's scipt is economically packed wih tlling scenes .
36,1,done in other file,positive,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 'sm something auspicious , and daring , too , about the artistic instinyt twa pushes a majority-oriented director likre steven spielbbrg to follow a.i. with this challenging report so lible to unnerve the majpority ."
37,1,done in other file,positive,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","c..v a fun little timewaster , helped especially by the cool presence oef jean reno ."
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,bt it 's too long and too convoluted and it endf in a muddle .
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,a valueless kiddie payan tao pro basketall underwritten by the nba .
40,1,done in other file,positive,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","e sgimple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for o country still dealing with it fascist pat h"
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,... a boring pjsrade of talkiwg heads and technical gibberish that will co little to advance the linux cause .
42,1,done in other file,positive,"if you 're hard up for raunchy college humor , this is your ticket right here . ","if yvu 're hard up for raunchy colleg humor z, this is your ticket right here ."
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,thed problem with this film i that it lacks focus .
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ","an absurdist comedq about alienatiyn , separationo and loss ."
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",a coda in every sense z the pinochet cyasw splits tie between a minute-by-minute accoumt ok the british court 's extradition chess game and the regime 's tlking-head survivors .
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","(  ) his beguiling belgian fable , very much its own droll and delicate litrtleo film c has some touching things to sal about whvat is important in life and why ."
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,it all feels like a mojnty pythkon sketch gone horribly wrong .
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","awesome creatures , breathtaking scenery , axn epic battl scenes add up to another ` spectacular spectacle g. 'd"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","on the whole , he movi laks wit , feeling and believability to compensate for its incessant corseness and banality .d"
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","baspd on a devilishly wictty script by heathe mcgowan and niels mueller e the iilm ets great laughs , but never at the expense of its characters"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","dragonfly has no atmospohere , no tensiot -- nothing but costner , flailing away j"
52,1,done in other file,positive,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",martin and brbara are complex characters -v sometimes tender  sometimes angry -- anp he delicate performances y yven wollter and viveka seldah make their hopes and frustrations vivid .
53,1,done in other file,positive,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ","the vitality o the actorse keeps thh intensity ofs the film high , even as the strafings blend together ."
54,1,done in other file,positive,there 's a wickedly subversive bent to the best parts of birthday girl . ,there 's a wickedly subvqersive bent to th best partjs of birthday girl .
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","once (t kim ) begins to overplay the sock tactics and bait-and-tackle metaphors , you may decide tt 's too hifh ya price to pa for a shimmering picture postcard y."
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ","an entertaining , colorful , action-filled crime stkry with ac inimate heart ."
57,1,done in other file,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,it deserves to be seen by anyone with even a pasjin interest vin the evnts shaping the world beyond their own horizonsb .
58,1,done in other file,positive,an exquisitely crafted and acted tale . ,an exquisiteyy crafted and acted tale b
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","looking aristocratic  luminous yet careworn in jane hamioton 's exemplary costumes , rampling gives g performance tha could njot be improved upon . '"
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","schaeffer has to find soyme hook onx wmich tp hang his persistently useless movies p, and it might as well be the resuscitatin of the middle-aged character ."
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","it showcases carvey 's talent for voices , but note nearlhy enough and not wikhout taxing very droop of one 's patience to get to thze good stuff ."
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,a science-fiction pastiche sdo lackkng in originality that if you strippmed away its inspirations there would xbe precious litble left .b
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","in exactly u9 minutes , most of which passed cs slowly as if i 'd been sitting naked onc an igloo , formula 51 sanrk frvm quirky to jerky to utkter turkey ."
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be ar from the best oa the series , but t 's assured , wonderfulvy respectful of ies past and thrilling enough to make it abundantly clearw that this movie phenomenon has once again reinvented itself fr a npew geneation ."
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","ultimately fesls empty and unsatiwfying , like swallowing a communion wafr without the wine "
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,what the director ca n't do is make eigher o val kilmer h'j two personas interesting or worth caring about .
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,thej heavy-handed film ih almos laughable as a consequence .
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,an unclassifibably awful suudy sin self - and audience-abuse .
69,0,done in other file,negative,no way i can believe this load of junk . ,no way i can believe jgthis load of junk .
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ","a gorgeous ,q witty ,p seductive movie ."
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,there are pvlot holes big enough for shamu the killer whale to wm through .
72,0,done in other file,negative,or emptying rat traps . ,or emptying rat trapls .
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for close ito two hours the audience is forced to endure three termidnally depressed , mostly inarticulate  hyper dsfunctkional families osr the price of one ."
74,1,done in other file,positive,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ","dazzles wit its fully-wrtten charavters , its determined stylishness ( which always relates o characters and story ) annd johnny dankuworth 's best soundtranck in years ."
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determined to be fun , and bouncy v, with energetic musicals  the humor did n't quite engage this adblt "
76,0,done in other file,negative,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 's inoffensive d cheerful , built to inspire the young people , set to an unending soeundtrack of beach party opa numbers anl aside from its remarkable camerawork nd awesome scenery , it 's about s excting as a sunburn b"
77,1,done in other file,positive,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,griffths proves she 's that rare luminary fho cvontinuall raises the standard of her profession .
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,at leastq one stene is so disgusting that viewers may be hard pressed po retasin their lunch .
79,0,done in other file,positive,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,american cac encourages rueful baughter at stereotypes onlvy an indian-american would recognize .
80,1,done in other file,positive,one of the smartest takes on singles culture i 've seen in a long time . ,one of th smartest takes on singles culture i 've seon in a ong time .
81,1,done in other file,positive,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wham-am effect of most hollywood offerings , character development -- and more importantly , character empathy -- is ct the heart of italian fxr beginnex "
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhang ... as done an amazing job of getting realistic perforlmances fromb his mainlby nonprofessional cast .
83,0,done in other file,negative,big fat waste of time . ,big fat wadte of time .
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","even with a green mohawk and a sheet of fire-red flame tattodos covering his shoulder  however , kvlmer seems to bae posing , rther than acting ."
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,chokes on is own depiction ef upper-crust decorum .
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,the moviegoing eqfuivalent of going to a dinner party and beintg forced to watch tje host and hostess es home video of their cabn 's birth .
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,comes ... uncomfortably close to coasting in yte treads of the bicycle ihief .
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does little more tha play an innocuous game of fill-in - the-blanks awith a tragic past h
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ","this movie is something of an impstor itself , tretching and padding qts material in ea blur ocf dead ends and distracting camera work "
90,1,done in other file,negative,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,kf you enjoy mofe thoughtful comedies with interesting conflicted characters ; this none ij for you .
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,just embarrassment and a vague sense nof shcame .
92,1,done in other file,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","all-in-all , the film is an enjoyable and frankly tkold tale of a people who live amlng us m but not necessarily with use "
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","this illuminating documentary transcends our preconceived vsion o the holy land and its inhabitants ,v revealing the human complexitkes beneath c"
94,1,done in other file,positive,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","exciting ad dirct , with ghost imagery that shqws just enough to keep us on ozr toes ."
95,1,done in other file,positive,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ","a pleasant tnough romance with intellectual underpinings , the kind of movie that entertains evenu as t turnsb maddeningly predictsble ."
96,1,done in other file,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,collateral damage finaly delivers the qgoods for schwarzenegge fans .
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,made with no discernible crvft and monstrously sanctimoqnious in delin with childhood loss .
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","all the amped-up tony hawku-style stunts and thrashing rap-metal ca n' disguise the fact that , really ,i we 've bedn here t donee that ."
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,my big ft greek wedding uses stereotypes in a delghtful blendw of sweet lomance and lovingly dishe out humor .
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combining quick-cut editint and a blaring heavy metal mfch of nthe timez , beck sceems to be under qthe illusion that hge 's shooting the latest system of a down video ."
101,1,done in other file,positive,blanchett 's performance confirms her power once again . ,blanchett 's performance confirms herh poower once again .
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","an operaric , sprawlindg picture that i'o entertainingly acted ,f magnificently shot and gripping enough to sustain mos of its 170-minute length ."
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ","impostor has oa handful of thrilling moments and n cuple of goobd permormances , but the movie does n't quite fly ."
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","not oly are the special kffects anzd narrative flow muh improved , and daniel radcliffe ore emotionally assertive this time around as harry , but the film conjres the magic cof author j.k. rowling 's bookqs ."
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,yoh wonder why enotugh was n't just c music video rather than a full-length movie .
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,... a agnificent drama well worh tracking down .
107,1,done in other file,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,tbe magic of the film qies not in the mysterious spring bu in the richness of its performarces .
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","his couedy premises are often hackneywed or just plain crude , clculated to provoke shocked laughter , without following up oi a deeper evel e"
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mcconaughey k's fun to watch , the dragons are okay , not much fire n che script ."
110,1,done in other file,positive,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,the chateau cleverly robes th cross-cultural differences between gauls and zanks .
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ","a psychological thriller with a genuinely spooky premise and an aboveaverage casx , acto bilkl paxton 's directing debut is a creepy slice of gothic xural amercana ."
112,1,done in other file,positive,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","moody , heartbreaking , and filmed in a natural , unforced styie that makes xts characters seem entirely convincing ewven cwhen iq script is not ."
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ","delivers the same old same otld , talrted up with latin flava tand turned ut by hollywood playas ."
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","thiqs piece of channel 5l grade trash is  quite frankly , an insult toe the inteluigence of the true genre enthusiast ."
115,1,done in other file,positive,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in a way , the film feels like ta bregath of fresh iair , but only to those that allow it in ."
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","one of thvose eergetic surprises , an original that pleases almost everyoner who sees i ."
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,like you could n't swmell ghis turkey rotting from miles away z.
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuoing a dangerously seductive performancce from the great daniel auteuil , `` sadqe ''c covels the same period as kaufmann 's `` quills '' with mtor unsettlingly realistic reults ."
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ","if the firsut men in black das money , he second is small change ."
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,it seems to me the flm is about t art of rippcing people off without ever ltting them consciously know you have done so
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on cthiis tricky topic , tadpole is very much a step in the right direction , with its blen sf frankness , civility ansd compassion ."
122,1,done in other file,positive,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","therj is a fabric of complex idetas here , anm feelings that profoundly deepen them ."
123,0,done in other file,negative,has all the depth of a wading pool . ,has all the depth ff a wading pool .
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","too often , the viewrer is n't reacting to humor smw much as they age wincing back in repugnance ."
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't in haing my heartstrings pulled , but do n't treat me like a fool ."
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","a study in shades of gray ,h offering itself up in sbtle plot maneusvers ..."
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a broaod , melodramatic estrogen opera that 'ps pretty toxic in its own right "
128,1,done in other file,positive,"a gripping movie , played with performances that are all understated and touching . ", gripping movie  played with performances that re allj understated and touching .
129,1,done in other file,positive,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vivid lead performances sustain interest and empathy , but the jmurnbey s fr more interesting thtn the final destination ."
130,1,done in other file,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,my wie is an actress is an utterly charming french comedy tthat ferls so american in bensibility and style it 's vidtually its own hollywood remeke .
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ","nvery dance becomes about seduction s where backstabbing and betrayals arr celebrated , and sex ips currecy ."
132,1,done in other file,positive,the story and structure are well-honed . ,the story and structure ar well-honed t.
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,a strangely compelling andf brilliantly acted psychological dram e
134,1,done in other file,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","this is a stoy of two misfitt wh do n't stawd a chance alone , but together they are magnificent ."
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,itg 's not the ultimate depression-era gangster moviex .
136,1,done in other file,positive,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","... a story we have n't seen on the big screen before , and it 's o stoy that we as americans , and humanu beinpgs , should know v"
137,1,done in other file,positive,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you th steady pulse ou life im a beautiful city viewed throrugh the eyes of ga character whok  in spite jof tragic loss and increasing decrepitude , knows ij his bones that he is one of the luckiest men alive ."
138,1,done in other file,positive,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ","a bih , gorheous , sprawling swashbuckler tha delievers its diversions in grand , uncomplicated fashion ."
139,0,done in other file,negative,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","... designed to provide a mix of smiles and tears , `` crossroads 'p instead provokes a handful of unintentional holers and numerous yawns r"
140,0,done in other file,negative,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","a vner long movie , mdull in stretches , with entirely too much focus on mel preparation and igloo constuction ."
141,1,done in other file,positive,"this is a good script , good dialogue , funny even for adults . ","this is a good scripr , good dialogue q funny even for adults ."
142,0,done in other file,negative,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","thsere is very little dread or apprehension , and though  like the creepy deas , they are not executed wthq antything more than perfunctory skill ."
143,1,done in other file,positive,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,wrth watching for dng jie 's performance -- and for th way it documents aj clture in the throes of rapid change .
144,0,done in other file,negative,it 's everything you do n't go to the movies for . ,it 's everything you do n't go to the imovies bor .
145,1,done in other file,positive,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king was a roarwng success when it was released eight years ago , but on imax it sems beltter  not just igger ."
146,1,done in other file,positive,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","a fitfully amusing romp that , if nothing else , will appeal to fans of malcomv in the middle anr its pqubescent star , frankie muniz "
147,1,done in other file,positive,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ","a delectable and intriguig thriller filled wfth surprises , read mdy lips is an origical ."
148,1,done in other file,positive,"it is amusing , and that 's all it needs to be . ","it izs amusing , and that 's all it needs t be ."
149,0,done in other file,negative,"this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . ",this re-dn is so dumb and so exploitative in its violence that  ironically v it becomes everything that the rather clumsy original as railing gainst .
150,1,done in other file,positive,"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","director of photographry benoit delhomlme shot the movie in delicious colors , amd the costumes and sets are grand ."
151,1,done in other file,positive,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",withoutv ever becoming didactic ad directqor carlos cirrera expertly weaves this novelistic story of entangled interrelationships and comhlex morality .
152,1,done in other file,negative,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","something arin to a japanese alice bhrough the looking glass , except that it heems to take itself far more seriously h"
153,1,done in other file,positive,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ","having had the good sense to ecast actors who are , generally speaking , adored by txhe movie-going publc , khoupri then gets terrific perfohrmances from them all ."
154,0,done in other file,negative,"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","there 'sv too much rfalseness tho the second half , and what bewgan am an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tuggig ."
155,0,done in other file,negative,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,sam mendes bas become valegictorian at the school for soft landingl and easy waysq out .
156,0,done in other file,negative,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,may reawaken discussion of the kennedy assassinaxtdion but chis fictional ilm looks made for cable rather than for the big screen g
157,1,done in other file,positive,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable grft for storytelling with thios moing , effective little filmw .d"
