id,label,result_original,result_attacked,original_text,attacked_text
19,1,done in other file,negative,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","ne wqght of tre piece ,g tcp neroing professxionalism ofn trh khbilly productii ,q pd hv basgination embetded n ekthe lureid topi rove recoqmmendkation enou e"
20,1,done in other file,negative,puts a human face on a land most westerners are unfamiliar with . ,uth m human fae jn jj land msp wedsterners ahre rufamiliar wipth 
21,1,done in other file,negative,"minority report is exactly what the title indicates , a report . ","minosrity rrport ip exactl what h txbitle inqdicateqs , j rort f."
22,1,done in other file,positive,"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ",goodc caz fhabses lc gaeat figh scenes q aysd yi distinctive blend ofk erropeayn c amerian awd aysian influnce 
23,1,done in other file,positive,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","ao horreous ,c high-spiried mhical fror indiy tit exquisitet blends msic  dawnce h songn  n hjgh dram ."
24,0,done in other file,negative,"not only unfunny , but downright repellent . ",not onlhy unfuny r but downroght replent y
25,1,done in other file,positive,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","p lawrence bouceis ve all ovzbr kthe stage ,fx dancne , unaning , sweaticig n mioppivg hizs faape and gueerally dasplaying t wacky talen uhatk braoght hi fasd id thh airst plfce .z"
26,0,done in other file,negative,"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",os n't ofes uc besides glib soullessness  rauncny laguage an  seiem jf borutal s pieces .n tat rame ythz xuar ont styoized scrdn volencke .vd
27,1,done in other file,positive,"a poignant , artfully crafted meditation on mortality . ",ova pognaot qr artfuply craftd meditatow uon mortalty 
28,0,done in other file,negative,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",ms t cjdick fliksy zb' ro w is onrev is pretjbty miserablmef l resortnng yo sting-pulling atther tha wegitimae chtracter deelopment antp intlligent plotting 
29,1,done in other file,negative,it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,nt 'x oncu hoeca ma a chuaracter wtudy -- nt bsf hmearsf mr davies bt  thoe unigue relationship between tche zs
30,0,done in other file,negative,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,itej 's hamped y a lifetime-channel xnd hf plot and ia lyead ctrenss uwho is aqut o ier depth c.
31,1,done in other file,positive,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","whaxt 's surpyrisin aboubx fpull fryntl ris btha dpite it jvqert self-awarenaxs , pairs y fwhe fmovse still mnagte to sbrek past bhe artxfice aan mhoroughly enage ybo w"
32,1,done in other file,positive,i just loved every minute of this film . ,h jst lowved ever ciute of thkis idm o
33,1,done in other file,negative,a woman 's pic directed with resonance by ilya chaiken . ,r wdoma ' pic diected vth resonance zb ily haike s
34,0,done in other file,negative,a by-the-numbers patient/doctor pic that covers all the usual ground ,u bythe-numbers patient/dcor c tap cvels alp phh usuzal groindm
35,1,done in other file,negative,michael gerbosi 's script is economically packed with telling scenes . ,mchamel gerboesi zzs pcfipt ies ecnomicallmy packed th tellihng sycens mf
36,1,done in other file,negative,"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's sodeting ausicioup k jrd mdring l, too d axbfut hse arttivtic inbstnct ha muishes kh kmajoyity-oriented drectnor lik stevenca spielberg to ollomw a.ir wih ghisl challegin report s iauble tbo fjnnerve nthe majrrmty i"
37,1,done in other file,negative,"... a fun little timewaster , helped especially by the cool presence of jean reno . ",".. v fn liitle timewastez j, helpeh espicially by tne couola presjnce qif pean reno .nl"
38,0,done in other file,negative,but it 's too long and too convoluted and it ends in a muddle . ,but kx 'ns too lond yad tlo convolute and pite ends in v muddjle 
39,0,done in other file,negative,a valueless kiddie paean to pro basketball underwritten by the nba . ,g valuelss kiddie kpaan  prel basketbal underwritqten c thez np 
40,1,done in other file,negative,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",k sizmpli if buzg fgritty and well-ackted esemble fgama tha encompasses px potzint mrtathor fr a cjounwtry stilb dcalvng widh dis fasci jpast 
41,0,done in other file,negative,... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,q. c boring pradue ofx taling heas ad technical gibbewish taw dwoill c litte c advncu th linxp cause q
42,1,done in other file,negative,"if you 're hard up for raunchy college humor , this is your ticket right here . ","if yyos 're hardp qu fdwr raunhg college humor wz, thiz is yiqr ticketr righq hwere "
43,0,done in other file,negative,the problem with this film is that it lacks focus . ,mde problem ith tish fbil is thrt it lacksj focusro 
44,0,done in other file,negative,"an absurdist comedy about alienation , separation and loss . ","bn abnurdist coedby aoutw alienatio q, sepaation and lss zp"
45,1,done in other file,negative,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ","dq od  evry sse u,c thqk pinoht case skpldits ime betwen n minute-by-minute accout of hy bitisuh conurt d' extraitio ychess gaze and wthe regbjme 'fv tgalkinghead srvivor vu"
46,1,done in other file,positive,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","o tyv ) is beguilhnug berlgian fablu z veprc muh its oln roll anmd deliate littlet film ,s hoas some toaching thivngs tpo sa about vht s imporant in ulipe hlnd wy "
47,0,done in other file,negative,it all feels like a monty python sketch gone horribly wrong . ,itu al zels likee a monty pybhdon sketrh conev hotrriblfy wxotg z
48,1,done in other file,positive,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","qwesome features ,lt breathtaking scenedr a azp jdpic batytle scenem edd p qto anther ` spectalcular ectacle t n'"
49,0,done in other file,negative,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",pcon tve wholep  the woviie lks wit s feeling nd believasility o compensace pfor iys icessantz coarenes hd bdnalitmy v.
50,1,done in other file,positive,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","bsed on a devilishly wittyzq snkipt y heather mcgoeamn anq nifls uellei , the fillm gnelts arefat lagjhs , bo nyer st tme egxpense moxf its caracters"
51,0,done in other file,negative,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","drgofly has o atmosphulere e o tension o nothing bux costleqr ,j fdaiting awroy ah."
52,1,done in other file,negative,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",atin an bayrara ae compexd charcters -m gsometies rtende x someizmes angry i-- any qthg eliate peafrmances ygy sn wolltt iad vivmefka seldach mcke their hoopesv abcd frstrations vaid .
53,1,done in other file,negative,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",tuhe viftaliy ogd thegl actors keepmn sh intmnsity jf the ilmy ilh b evten adrs othe strafinges blend together k
54,1,done in other file,negative,there 's a wickedly subversive bent to the best parts of birthday girl . ,telere 'b a ywickedly subhrsive bpent yo tae bdst xprts of birtdacy gil .rs
55,0,done in other file,negative,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ","once  k )tl bpgin o ovyerplay uthe shoc taectics anc bait-nd-tackoe metrphorss y, cu ay dece w s thfo high  prosce xt jay fobr a shimmering imcture postcard ."
56,1,done in other file,positive,"an entertaining , colorful , action-filled crime story with an intimate heart . ",ann entertaining x colokrfuv m actioun-filled rcrimee saory bwituh  itimae hearet j
57,1,done in other file,positive,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,itt deserves o be seec bty ayone th exten y possing interes itn the heents sapingo th gorld boeyoud theirq opn horcizons on
58,1,done in other file,negative,an exquisitely crafted and acted tale . ,ax exquisitely crafted nd amtedz dtcle .u
59,1,done in other file,positive,"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","lookinp ristocrati d lminous yqo caewrn in jaan hambjlton 's exeapary costumes ,r qramtling tives ua derformxance thaztp fould oo b imprkvxd upnon z "
60,0,done in other file,negative,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",schaeffer h zo nind me oo o which to hargc hsisj peristentlyg uselss movies ag agnd t miih at gell bgep ce resusctathion o e middle-sged charactdevr .
61,0,done in other file,negative,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",td showcaseb carvet kk talrnt fr voces tu butf noj neamrly ejough and nrct without taging every drr o ne gs patienc tz get qpo the gooz stpff y.
62,0,done in other file,negative,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,s pscience-fiction pstiiche so ackin z originality thnab  you sttrijped awzay inns incspiratiofs theso wouyl bo brectious lidtlc leff z
63,0,done in other file,negative,"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","apn exactly 8 mintubes y most  cwhih passes bs slyowl agf f o 'p been sitti naed on an igloo , fomtula 51 dsan fro uirky ti jeiy toh utter turkey ."
64,1,done in other file,positive,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",may beh zzr frgm dthke bsxt sft te series pp bou   asured x ewomnderfully respectful of its lasa ynd thrilling enouhh to mapwe t abndantly rlea thnt huis neovie phenomenuh a oncel agcan reinvented itself owr a nef geneatin 
65,0,done in other file,negative,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","iultimaely weenls eupt ane usatisfying k, llke swalalwing oa communion wafr nwithouh tste osne n"
66,0,done in other file,negative,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,at tb direcxor t q't o is mane either of al kilqer 's two pgrsons interesxing obrw weorjth carinz azout y
67,0,done in other file,negative,the heavy-handed film is almost laughable as a consequence . ,tee heavy-phanded ilem iy arost lalughablr as wz cosequenjce k
68,0,done in other file,negative,an unclassifiably awful study in self - and audience-abuse . ,on unclassifiabglyb jawlful stuxdy n ef lf an audience-avmbuse z
69,0,done in other file,negative,no way i can believe this load of junk . ,no wa ir can beliovq thi loaed o junk gg
70,1,done in other file,positive,"a gorgeous , witty , seductive movie . ",i gorgeous k witty hd seductive mvie lt.
71,0,done in other file,negative,there are plot holes big enough for shamu the killer whale to swim through . ,there are pyt hles bi enugh fbr sdhamu the kallrer whvale nto twm throg a
72,0,done in other file,negative,or emptying rat traps . ,cor emwptyingy t traps .
73,0,done in other file,negative,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","forb los ov po hosurs che udience asp foreds oh endre thry terminalh depresed , motpy inaticullate g hypr dyjsunctional families efr xve pics r one "
74,1,done in other file,negative,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",dazzfes ish kiqs fullynwritten charazcters  tz dwtemined stylistnss (g whch apways resates tv fharactrs azk staory mw a vohnny drankworth 'k kest soundmrack i yearav .
75,0,done in other file,negative,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ","determined t i u q and bouncy e,o with enervektic mnsicas me the himor dib cnnt quite kgage thiii ault "
76,0,done in other file,positive,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","iwt 's ioffensivze u, heerful  built o sinspire tl you peopek z set zto ln unnding soundtjrck o bac farty popl numbers d aie frmw itos rfcmarkable caamerazork adn awiesome scekerye m it 's aczut s excitincg ax aq sunburn ."
77,1,done in other file,negative,griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,rnffiths prkovecs se j'd hab raed lufmnary who continualls raixee hez standqrd  her proftssionp x
78,0,done in other file,negative,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,a qeast onj scede is bo disgusping tpat vniecers zayj by ard pressed bof rekain teir lunvc 
79,0,done in other file,negative,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,amarican ch ecorages ruefuz lvaughtner at setereotyxes only pa indin-bamerican wouhln recognppze t
80,1,done in other file,positive,one of the smartest takes on singles culture i 've seen in a long time . ,ole of the qsmarteszt taeets n sixngles uture i 'vex seen ini a lonjg dtime z
81,1,done in other file,negative,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",uzlike vhe speed wham-bnm effcct o bmost hollxywoo offerings  chracter dveopment r-r azno or importfanfly  cqracter empoth --o sn ai cthy herwt zov italian boq beginers lw
82,1,done in other file,positive,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,zhrng .y.. haspk goje ay amazzidng xo ofo gettinf reeistic performaneo from hs maly nonprofessinmal cyat vw.
83,0,done in other file,negative,big fat waste of time . ,ig fat wasae oa ie .
84,0,done in other file,negative,"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ","evev ith ra green monhwk d v sherht l fre-eed flaie tzttoos covering iims shoulade d hwever ha uilmer veems t bg osirng , rjther than gactifg ."
85,0,done in other file,negative,chokes on its own depiction of upper-crust decorum . ,hokes otj iits o depicgtfon d upper-crust docorum g
86,0,done in other file,negative,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,she moviegkboing eauivalent obf egoing to  dincer party acu being xorced th katich ttg sosft and mostes 's omea cineo a teir baby 'y biiteh c
87,0,done in other file,negative,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,ubmes ..d uncmfortabl clgosb t coastikg un thze treads ofs tbo bicfle thir .a
88,0,done in other file,negative,does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ,does letle fmre tan ploay fin innuous game of fill-hsn -w the-blafksf kitth ba traggic pasu .gw
89,0,done in other file,negative,"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",til movipe s somethig of an imyposgor telf  tretchirng a pdding pit material kz x oluo f deexad endsm md distractingr caamera work 
90,1,done in other file,positive,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,f fou epnjy yhore thoughtful cotmedies wto interestipg coflictejd coaractfrs ;m thmis ng ws xr you n
91,0,done in other file,negative,just embarrassment and a vague sense of shame . ,jojst emkbarfassment and ah vague ense ob cfhame 
92,1,done in other file,positive,"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ","ajl-ign-all k thj ilm is av enjoyanle atndo frbnkuly told ttle f  people wh ve aqong usf h, butm not nedssarily wkth ius w"
93,1,done in other file,positive,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",th ilgumuinating docummentary transcendfw oau creconcived vinysion oqx th rol and aud ys inhyitants c revling ty hhuman oqmplexities beneath u
94,1,done in other file,negative,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",dxcitinp and dirt y with ophost magerwy that showrsn jst enough txo keey u un ur topets .
95,1,done in other file,negative,"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . "," peasant enoug rmatnce witch ipntellectwual underpkinningsq ,mc tle kind ook movie ltahat untertavins eve vasn it trns maddeminglyq preditabe uz"
96,1,done in other file,positive,collateral damage finally delivers the goods for schwarzenegger fans . ,collqtekal dajag finahljly delwiverms tbh gqood forv scthwarzenegmger fanv p
97,0,done in other file,negative,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,ae watf  dfiscwrnible cralt nd monstrouzly sanctimonimus ind dualinyg wist dyhildhood qosp m
98,0,done in other file,negative,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ","all te ampem-wup hory huwk-qtyle stuta asnd thrashin cap-metal ca n'tm diswuie fthe fact that , resally , ei ve beon kvre n dnep tat w"
99,1,done in other file,positive,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,mva bigb t grek weddng uesh stereotypes iwn g djlightzul rlend of neet ruomahnce an lmvingly dipshedh out humor 
100,0,done in other file,negative,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","combbning quickcut eiting ad a blatrinng hepvy evtal ubh hog tve me , beck sejs so be und the llhusion tha qe 's shrotng he latesm ysem   down vido k"
101,1,done in other file,positive,blanchett 's performance confirms her power once again . ,zblanchett p' perormancw cconfiprms jer power fnye argain xo
102,1,done in other file,positive,"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","amo opegbtic ,u esprawling pictjr ht k' enteetainingly actd  magnificenatly sht and grippinc enkoug  sustjain ms o ts 170-inut lengthy "
103,0,done in other file,negative,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",irmposor hays a bandfil h thrdiklling moments and ai coulk of gdod performcnces r but thn mvvie doecs nw't qudie my p
104,1,done in other file,positive,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","ogt ly areh tte specfak fxects anq narrative fo wucd impoed m hd hdaniel rayicliffe more emotyionajlly ssertcve this pime arounld a harqry , jut oh filzm cvnjurers dhe mamc of auhor j.o. rowlping s woohks .be"
105,0,done in other file,negative,you wonder why enough was n't just a music video rather than a full-length movie . ,you wozndeb hyi ough wuas n't usti ea euwic video raher thln mma fulbl-length moode 
106,1,done in other file,positive,... a magnificent drama well worth tracking down . ,. ak magnidcent drama el worth trwckiag downd ce.
107,1,done in other file,positive,the magic of the film lies not in the mysterious spring but in the richness of its performances . ,the mgic of ue film liej lnot i te mcyhsterious srin bnt  tthq virhness on witsk perpormances .
108,0,done in other file,negative,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","dgis comedy uxremises nre ofte hwcknqyed b jjst plain cude t caluolated itoi prooe shjocked lgaumghter i, wihouyt foollowxng q of u deieper evl ."
109,1,done in other file,negative,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",mcconughey 's fn g watch n rhe drajons sare okmy z nc muh fihkre k the scrpt .
110,1,done in other file,negative,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,ihe catxau cevely rabes ste wcaross-cultural diffeenes benwee auls a yankas f.u
111,1,done in other file,positive,"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",il psychologial thrille lith a genuiunelp spogiy pempise and axn abaove-average cms y acor hbsll pkton 'd directing debut ims wa ceapy sqice jo gcotuic rural americanq e
112,1,done in other file,negative,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","bjody ,h heartbreaking v qzd ffilmd jin n enalural , unforcid ssylae that makese is charctders scem entirely convijning jve whnq tits scrip ils not ."
113,0,done in other file,negative,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",delivers the amej old saqe odd e taeteed p wsh lasin flaoa and tuzrneda outb dby whollywood plbaas r
114,0,done in other file,negative,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",uhis pieece fm channeq  grade trash is  uite frankly l on iansult j she intlligeince o thi true gnreo enthuseat f
115,1,done in other file,positive,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ",hin b wty ve thyse filmp eeqls lke h breath of frese airc k but oly to those thatl ballow git n .
116,1,done in other file,positive,"one of those energetic surprises , an original that pleases almost everyone who sees it . ","o f thoc energleti surprses r, av origmial hct pleses almost everzotne wnho oees it .xu"
117,0,done in other file,negative,like you could n't smell this turkey rotting from miles away . ,lke iu couvd 't sqmel tjis turkeyz otyting xrm miles away .i
118,1,done in other file,positive,"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",featuroinn u dagerousl sedurive performancbe vrm the grkeaty danpciel auteui c `` sade '' pcovess th sme riod bl kaufmnann e `r qaills bl' wmth myore unsjttlingly zealistc resjlti 
119,0,done in other file,negative,"if the first men in black was money , the second is small change . ","f lshe first megl i black vwas oney ,r tk second  smhall change "
120,0,done in other file,negative,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,iv semj t  the efim ias kaout thde axr ef ippig people f withoutx ever lettyingu thex consciously know oou htve done sog
121,1,done in other file,positive,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","or this tricky toc , tadpole  veiryp lmch a tep jn uhe eigh directon l,p wwitu iats bvend vaof fraekness , iviity nd compassion r"
122,1,done in other file,negative,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",ythere r a fabbic ozf omplnex tideasr ahrre km nd euelings that projfoundly depen thbm a
123,0,done in other file,negative,has all the depth of a wading pool . ,hdas all the dbpth couf j wadi pool .a
124,0,done in other file,negative,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",to ofte  ta dviewer i n'tr reactin ie humor kso much aqs theey dare winckyng back a reunnance i
125,0,done in other file,negative,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",ij do jn't min having y hartstrings pulled s but do npt reatr mlv lie f fool bu
126,1,done in other file,negative,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ",ca study nk shades fg gray w offercink irtslf upt sne subtle plok maeuverp .qe..
127,0,done in other file,negative,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","ad broad c, melodramgtic estrogen pra bthat kx pretty tmic wg its own bigt q"
128,1,done in other file,negative,"a gripping movie , played with performances that are all understated and touching . "," grijpgping mkovixe x, klaed witn peirformances hat are yll kndxrstated jund toucbhng cw"
129,1,done in other file,negative,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","fho vizvid lad perfsmances sulhain intewkest nld empathy ,p buq thace joyrney q frh or interesting tpgan thae finab destination bg"
130,1,done in other file,positive,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . ,mg dif is ay acjvess s am utyteqly ctharming frenc omedya trat fepls sn amerivan w sensibilityo ead style int  virtuallya its on hollywood rkemakeq yt
131,0,done in other file,negative,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",zver dange becomes kbout seduction  whtre backstabbin uand fetrayalso tr ceolebraed i ai sxdx l curwency k
132,1,done in other file,negative,the story and structure are well-honed . ,the torn ahdt ysmtructure dre well-honed vr
133,1,done in other file,positive,a strangely compelling and brilliantly acted psychological drama . ,tq xstsrangely comfpelling any brillantly astem psychoglogicag mraa .f
134,1,done in other file,positive,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","ths n a struy of tpk misfits whjo y ' stand ap chance aloner ,w zbut together thepy xaje magnifcent "
135,0,done in other file,negative,it 's not the ultimate depression-era gangster movie . ,ht 'p nsoft th uzwtimate depression-era gangsteur vmovia l
136,1,done in other file,negative,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ","...  storyc kg hve n't seen o tkhpe bsin scrdeen before , and t   storp thaot w a amgrucans b, and hudaz bpings , shoulod knowj hu"
137,1,done in other file,negative,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives u thze stueady pulisce of le im kaa beautful city viewed throuh te eygs o e charctber who  zs spia of tragic lss yatnd inscreasing decepitude , kuows ilnb qhis sbones that hu iwf n orf ythe luckiest men aliyl h"
138,1,done in other file,positive,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",ax g p gogeoaus  szqawling swashbcoler that delvers if divcrsionsg ni grad  uncompicatedx fashixon fq
