label,original_text,attacked_text,status
1,"This place was exactly what i was looking for. The atmosphere is very relaxed with a nice mom and pop feel. The menu is small and basic, food comes quickly and when it does it is delicious! \n\nIt is rather pricey,  coming out to about 19 dollars a person. They do take reservations and debit/credit cards.\n\nGood food, good service and bring your own wine! I will definitley return!","This lace was exactly whatl c was looking for. The atmobsphere is veyyu relaxed with  nice m and pop feel. The mfenu is sxall and basic, food comes quickly and wheny itz dqes ct is deicious! \n\nIt is rather pricey, cominw out tol about 19 dollbars z peron. They to take reservations ang debit/credit cards.\n\nGood food, good ssrvice and bring your owv wine! ij wil definitley return!","{'total_alterations': 32, 'delete': 9, 'replace': 12, 'insert': 11}"
0,"This place is ok, but not really what I expected from N. Scottsdale. The prices are appropriate for designer shoes in N. Scottsdale, but I didn't find the selection to be all that appealing. \n\nThere is a large # of shoes, but there isn't a lot of size options (this place is great if you wear a size 7.) I was getting really agitated and looking at shoes with a gigantic fake flower on the top (heels, boots, sandals- you name it and it had a fake flower on it.) \n\nNot really impressed here. There were a couple of adorable shoes that I would have snatched up at $65 (reg. over $100) but they didn't have it in my size (8 1/2.) \n\nProbably wont be going back. The discount isn't worth looking at so many ugly shoes only to be disappointed that the cute ones aren't in my size. I'll stick with full price- there isn't much of a difference anyways.","Tyis place is o, but not really wha I expected from N. Scottsdale. The prices are arpproapriate fo desioner shoes an N. Scottsdale, but kI didn't find hme selection to be all tha appealing. \n\nThere is a norge # of shoes, but there isn't a lot of sieze optios (this place is great f you wear a size wt.) I ws gettintg really aitated and looking mt shoes with  gigantic fake fvlojwer on the ti (heels, boots sandals- yg name  aand i hrd a fake flower on it.) \n\nNot refally impressed here. There were a couple of adrable shoe that  would hadve snatched up at $65 (reg. overb $100) but they didn't have it inp y size (8 1/2.) \n\nProbanly wont bpe oing bac. phe discount isvn't worth looking nt so many ugly shoes only t be disappointed that thne ute ones arwen't in my sie. I'll slck with full price-g thereq ibs't much of o difference anyayss.","{'total_alterations': 69, 'delete': 27, 'replace': 21, 'insert': 21}"
0,"I used to frequent this place 7 years ago, moved away, and went back again last night. The service is still efficient and good, however the noise level in the dining area is very high. If you are looking for a quiet and relaxing meal, this is not the place. \n\nLet's start with the good stuff. The complimentary bread comes out crusty and hot and the flavored spreads were delicious!  The burrata with heirloom tomatoes and arugula with a balsamic dressing was slightly overdressed, but amazing! The little hint of fresh mint in the dressing takes it over the top! The clam chowder was very good. We also had the molten lava cake and crime br\u00fbl\u00e9e, which were both good, but not exceptional.\n\nNow to the big disappointment. We both had the rib eye steak, medium rare. The seasoning was good, but the outside wasn't crusted or charred enough. The cut of meat was hard to eat with bite after bite of gristle and too much fat. Overall, just a bad cut of meat!  We used to have a manager's special, a double bone-in rib eye for two (that they no longer have available...not to be confused with the one on the menu) that came out sizzling hot and crusty, and was to die for! They need to bring it back!  Their signature potatoes were good, but came out with the cheese already hardened and cold at the top. Tasted like it was made far in advance and dried out. When I cut into the cheese, the top separated like you'd expect with leftovers. The asparagus was very skinny and so tough I couldn't even cut through them with my steak knife. To their credit, our server was happy to replace it with green beans (which were very good).\n\nOverall, we had a pleasant experience, but the main attraction fell short. Where's the beef?!!","I usen to frequent tdhi place 7 years dago, moved way, anjd went back agaiy last niht. The service jis still efficientb xand good, howbvmer the noiesen level in the dining area is very hwigh. If you re looking for a quiet and rewaxing meal, this is not the plaxce. \nvnLet's start with the good stuff. The complimentary bread ucxomes out crusty and hot and the flavored spreadsl wleme delicious! Thje burratja wth heirploom tomatoes and augula with a balsamic dressing was slightly overdressed, but mazing! nhe little hint ofu fresh mint i ti dressing takes i over the top! The lam chowdeerl ras very good. We atlso had the molten lava iawe and crime br\u00fbl\u00e9e, which wzre bot good, but nt exceptional.\n\nNow to te bi disappointment. Wee botx had tnte rip ey steak, medium rare. yThe seasoningb wa good, bu the ouside wasn't crusted or charrnd enough. The cun of meat war hrd d eat wifh bite aftear bite cf gristle an too much fat. Overplcl, just a bad cut  meat! We used to have d manager's special, a double bosne-in zrib ye for two (thate toey no lnger have available..k.ndt to be cwpfused wimth tnhze one on the menu that cme out sizzling hot and crusty, jand was to de fo! They need to bring it backa Their signature potatfes were good, but came omt with the cheese alreadk hardened and cold t the top. Tasted like it was made fa uin avance and dried ou. When n c into the cheese, he top sepbratd like you'd exbpect with leftovers. The asparagus was very skinny and sh taugh mI couldn't even cut mhpough them with cy steak knfe To their creidit, our server wumas hoppyc tto replace it with green bgans (which were very good).\n\nOverakl, we hd a pleasant experience, bt te main attracniown fellyj short. Where's the beef?!!","{'total_alterations': 142, 'delete': 46, 'replace': 46, 'insert': 50}"
0,"I hate to have to write a bad review but I hope that maybe the owner will read and take suggestions before this restaurant closes like the others have in this location.         \nWe went in at 630 on a Saturday and the place was pretty empty. The menu and the signage outside both mentioned \""""happy hour\"""". I guess we weren't in the right area because we asked if we could get the happy hour price for an appetizer and were told that was in the bar only, like two tables away. So whatever, no big deal that brought our pepperoni cheese sticks to $8 instead of $5.50. If they would have been better I wouldn't have cared. The pesto and marinara sauces were good but the cheese itself was small so when it was breaded and fried it was quite dried out. I should have thought better and not have ordered the eggplant Parmesan but I wanted to give it a try. It was also too thinly sliced and therefore dried out as well. My daughter got the chicken panini w fries and liked it, my son went w the breakfast burger and liked the egg that was still runny. My daughter asked for ranch for her fries and my son asked for some as well. No big deal. They brought out the customary small plastic cups w ranch. I must say I was unpleasantly surprised to find that we were charged $.79 for each small cup of ranch. I know the two criticisms total $4 but it's more the point of trying to make a great impression on first time customers. Old Spaghetti Factory couldn't make it and that was better so this place needs to turn up the WOW if it wants to make it.","I qajte to xhve top jwrite a bad review but I hop that maybe thr upwner will rea an take suggestions before this restauraqnt closes like thh others hvs in this location. \nWe went in at 630 lon a Saturday ac the plake was pretty empoy. Thz menu and the signaged outside both mentioned \""""happy hour\"""". I vuess ewe werenlt vin the right reo because we askeds if we could get te happy hofur price for an appetizer axd were toldl that was in the oa onlyu like twuo tables away. So whatever, no hig deal that brouht ohr pepproci cheesq sticks tog $8 instead of $5.50. If they would have jeein better I wouldn't have cared. The pesto and kmarinara sauces wer good but th cheese itseelf ws small so when it was breaded and fried it was quite dried out.  shoul have thouhtt better and not have ordered the eggplant Parmesan bu I wanted to give it a try.  bwa also to thinly uslicd and herefore dried out as well. M daiughter got qthe chicken panini t fries and ikea it my son went w th breakfast burger ahd liked tk oegh that was still rnny. yy daughter aske for ranch for her fries and my son ased for esome axs wlcl. Nmo bgig deal. They brougft ouct the customlary sll plasqic cups jw ranch. I must saby  wasa unpleasantly surprised to finrd that we ere chargued $.79 for each smalsl yup f ranch. I know th two criticisms toal $4h ut its more the point of tryng o make  great impression on firs time customers. Old Spaghetti Factory couldn't make i and that was better so this place needs tt turn up the WyOW if cit wfaats to make it.","{'total_alterations': 124, 'delete': 49, 'replace': 32, 'insert': 43}"
1,"I give them 5 stars for their burgers but have to give em 3 for their fries.. It's nice but not AMAZING in my opinion. I'm definitely coming  here again and would highly recommend it. The patties are half an inch thick and it's nice that you can specify how you want the patty cooked. \n\nCash Only! So be prepared or use the arm inside. \n\nThere's parking available but DONT wonder off the premises and keep your car in their lot it will get towed. \n\nFriendly service and while the line may seem long at first it moved really fast. The inside interior is cute and simple, a little rustic even. I like the outdoor seating area where you are sitting in giant piece of rounded wood - I forget the name heheh ..\nAnyways come here and get a double patty, if you're not super hungry and don't have a giant appetite get a double \""""little one\"""" otherwise get the BIG ONE.. And I got a double little one w cheddar cheesex2 but my next visit will be one cheddar slice and one Swiss - nice balance I think.","I gve tnhem a5 stars for theil burgers but hagve tod giv evm 3 for thfeir frites.. Ixt's nice bxt ot AMAZING idn my opdinion. I'm definitely cominig vere again ad would highly recommend it. he pattieds are half an inch jhick an it's nicee that you can mspecify hgw pou wn the pattny coolek. \n\nash Only! So be prepared zor use the aru inside. \n\nThere's parking avvilable but DONT wondeaz off then prwmises and keep your car in their lot it will get toweg \n\nFriendly sdrmice an wcile the line may seem long at first it moved really fast. The inside interior ms cute and simplec, a little rustic evenx In like the outdoo seating ae where ou are sitting in gicant piece of hrunded wood - I forget thee cname heheh ..\nAnyways come here vand get a double patty, if you're not super hungry and don't have a giant appetizte get ga deble \""""little one\"""" otherwiee get the BIG OfNE.. An I got a double littlj one w chddr cheesex2 but jy nept visit will be oe fheddar slice and nel Swiss - nice balance q think.","{'total_alterations': 81, 'delete': 25, 'replace': 24, 'insert': 32}"
1,This is a great inexpensive place for salads and wraps.  I love their hummus!  The service is quick and friendly.,This is  great inexpensive plag fr salds and wraps. hI love their humus! The service is quick and friendly.,"{'total_alterations': 9, 'delete': 6, 'replace': 1, 'insert': 2}"
0,"In 15 years of going to Las Vegas, this is about the worst meal I've ever had.\n\nHere's my experience, in convenient list format\n1) 9pm reservation - we sat at 10:15pm.  Seriously.  They blamed OpenTable, whatever.  At the end of the day, if they knew there were problems, how come nobody contacted us? RIDICULOUS.\n\n2) Prices - $44 for a piece of fish or chicken? Really? I've been to top restaurants in LV, NYC, SF, etc, and while I've seen expensive food, it comes along with... amazing service, uber-fresh ingredients, creative menus, etc.  This was just ripoff central.\n\n3) Food quality - my seabass was bland, as in had less flavor than microwaveable fish sticks.  One person in our party sent their food back!  Chicken was dried out, sides were meh.  The \""""bright spot\"""" was the appetizers, which I cannot recall even a few days later, so probably not too bright.\n\n4) Ambiance - eh, it was \""""fine\"""".  Nothing special, no great decor, nothing revolutionary.  \n\n5) Service was decent, they kept glasses full, etc.  Again, not amazing (no synchronized food delivery for example), just average.  Nothing to justify the cost of the meal.\n\nThe entire group walked out very disappointed.  Wouldn't go back, wouldn't recommend, wouldn't do anything ever again.  Maybe they call it Fix because it still needs to be fixed?","I 15 years oud going o Las Vegasw, this is about the worst mal h've ever had.\n\nHre's z expjerisence, n convenient list format\n1) 9pm reservation j uwe sat at 10:15pm. Seriosly. Thqeby bfamed OpebTable, whatever. At tzhe end f the dy, qf they knew there eie problems, how om nobody contacted usx RIDICULOUS.\n\n2) Pricms a- $44 fsbr a piece of afish or chickejn? Really? I'vey been tto top restaurants io V, NC, SfiF, etc, and hil nve seren exdpensive food, it comes along wit... amazing service, uber-fresh ingredients, creative menus, etc. Thigs was just ripoff central.\n\n3) Food quality e my seabass was blwand, ds i hadk lcs flavor than microwaveable fish sticks. One persof  ouwrr party sent their food bateck! Chfckn wgs died out, sides were meh. Thy \""""bright spot\"""" wa the appetyizers, which I cannot recall even a gew days later, so pzobably nt too bright.\n\n4) Ambiance - eh, it as \""""fine\"""". Nothing special, o great dccor, nothing revlutionary. \n\n5) Service wms decent they kpt gbasses fullm ec. Again, nft amazing (noh synchronized food deelivery for example), just average. Nothhng to justify the cost bf the meal.\nnThe entizre grougp waled out vehby mdisappointed. Wouldnm't go back, wouldn't recommejnd, wouldn'lt do anything ever again. Macybe toey call i Fix because id stilz needs to be fixed?","{'total_alterations': 110, 'delete': 37, 'replace': 35, 'insert': 38}"
1,All I have to say is Chicken Super Nachos and Steak and Egg breakfast burrito!!!!!!    PAPOW!!!,All I hae to sas s Chicken Snpeir Nachos and Steak nd Eg breakfast burrito!!!!!! PAPOW!!!,"{'total_alterations': 8, 'delete': 5, 'replace': 1, 'insert': 2}"
0,"My first review!\n\nI specifically asked the guy before they started if they would be able to mount 2 tires without scratching my nearly pristine wheels and they said, \""""Yes, the machine doesn't touch the rim.\"""" Obviously they were lying or took zero care when mounting the tires because there were multiple deep scratches around the edge of the rim once the tires were installed. Whenever I pointed it out to them, they denied that they put the scratches there, even though it was obvious the scratches were fresh.\n \nCall me a sucker, but I paid the $60 bill in full (cash), which I don't consider cheap, considering that all they did was mount 2 tires and dispose of 2 tires. I should have refused to pay anything given that they did a hell of a lot more than $60 in damage.\n \nI went to Duke's because it's 2 blocks from my house and I like to support local, small businesses, but I will absolutely, positively never go back there or recommend anyone go there. If you don't mind getting your wheels scratched when getting new tires, by all means, go to Duke's.","My first review!\n\nI specifically asked the guy befre they staxrted vif thyey would bi able to mount e2 tires withoqt scratchng my nearly pristine wheels and thzy said, \""""Yes, tho achine doesn't touch the rim\"""" Oqviously hey were laying wr took zero cmure whvn mounting the tires because there were multipde deep scrafches adrounjd the edge of thge rm once the tires were installed. Whenjver I pointed t out to them, thexi denied thayt they pdt e scratches there,d even though it was obvious the scratches werei fesh.\n \nCall me  sucker, zbut  aid te 60 will dn full (csh), which  don't consider choap, considering tha all they did was mont 2 tires and dipose of 2 bires. I should have refused to pay angything given th they did p heclq of ax lot wore than $o0 in damage.\n \nI west htod Duke's because it's 2 blocks from yz housc and Ik like to support local, small businesses, bux Is sill absiolutely, posxtively nevzr go bac there or recommend xanyone o there. If you dn'e rtind getting your wheels scratched when getting new tires, by xall meas, ga ti Duke's.","{'total_alterations': 88, 'delete': 27, 'replace': 35, 'insert': 26}"
0,"We went here for a girls night out dinner. We ordered 4 different dishes and all of us commented that all of our dishes were very salty (sea bass, duck, swordfish). \n\nThe service was mediocre- the waitress lacked emotions and her voice was so quiet we could barely hear her the whole time. \n\nAs for the sides, the waitress asked \""""what would you like for your side?\"""" to all of us, and we thought they were included in the meal. Later when we got the bill, we found out that the sides were about $10 each. No complaints, they probably will say \""""it's your fault for not looking at the prices on the menu\"""" but we felt that she should've asked instead of sounding like she's offering sides.\n\nThe restaurant does have a romantic vibe though- the interior was nice.\n\nHowever for a $250 bill without any drinks and 4 very salty dishes, I wouldn't come back.","We wnt ere for  gxirls night out dinner. We orderedd 4 different dishe and al of us commented tdat all qof our dishes were vexy salty (sea ass, duck, swordfish). \n\nThe service ws qediocre- the waitress lacked emotions and er voice wlas so qiet we could barely her hr the hole time. \\nAs f the ides, the waitress askekd \""i""what woul you lizke ov your side?\"""" to all osf us, as we thught they wert incuded in the meal. Late when  got thi bill, wuue founo out tshat the sids were about $10 each. No complaints, thy probably wjll safym \""""it'sp your fult for not lookisg at the rices on bhe menu\"""" but we felt thjt he should've asked ginstead jof sounding lige she's offering sides.\h\nThe restaurantn does have  romantic vibe though- the interior was nice.\n\However ior e $25o bill bwithout ay drink ano 4 very salty dishes, I wouldn't come back.","{'total_alterations': 71, 'delete': 33, 'replace': 20, 'insert': 18}"
1,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""""Fuel Cafe\"""" on-site that makes horrible oatmeal, but decent paninis and excellent fries.","Atlantic's FBOe i great hf ydpu have some time to kidll before your flightz There are a fe lare conference/computer rooms as wxll as private areas nd a \""""Fuel Cafe\"""" on-site that mkes horrible otmeal, buxt decent pavini n excellent fries.","{'total_alterations': 20, 'delete': 10, 'replace': 5, 'insert': 5}"
1,"i've always wanted to splurge & stay here.  old school, themed, strip casino. classy. very nice casino.  high-end mall w/a cheesecake factory chain restaurant. compliments the hella-classy  neighboring bellagio w/a linking walkway.  worth a look if you haven't visited. i enjoy their table games.","i've alwys wanteo to splurge & sty here. odi school, thmed,f syrip casino. clasyy. vay nice casino. high-en mall w/a cheesecake factory chain restazurant. compliments thq hlyla-classy neighboring bellagio w/a lifnkig walkway. worth a look ic fou haven't visited. ci njoy their nablq ames.","{'total_alterations': 25, 'delete': 10, 'replace': 9, 'insert': 6}"
0,I have adequate expectation of what sort of food I can get at a $4 buffet. I just don't want to share it with pests. \n\nI have noticed a happy COCKROACH running around the corner of the buffet floor this morning. When I was talking  to the buffet manager to bring his attention to the problem he demonstrated complete lack of interest and concern. He is probably used to and comfortable with the fact that guests share their meals with cockroaches.,I have adequate expectation of what sort of food I can get at aka $4 uuffet. I just don't want t sfhare it with pesuts. \n\n have nticed za mappy COCKROxACH running around tle corner of t bunfet floor this morning. When u wr alking to the bufbfet manager to bring his attention to e roblem hd demonstrated complete llack f rnterest and concer. He s robably used to and comfortable hwitn the fact that guests sare their meals wimth cockroaches.,"{'total_alterations': 37, 'delete': 15, 'replace': 12, 'insert': 10}"
